Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
NIFKP1	-	pseudogene	10	p11.23	-	-	-	-	0.007	largescale	0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
NIFKP2	-	pseudogene	5	q35.2	-	-	-	-	0.002	largescale	0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.002	1.963	0.002	1.963
NIFKP3	-	pseudogene	12	p13.31	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
NIFKP4	-	pseudogene	15	q24.2	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
RNA5SP24	-	rRNA	13	q12.11	-	-	-	-	-4.352	focal	-4.352	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-27.546	0.000	-27.546	0.000
RNA5SP27	-	rRNA	13	q14.13	-	-	-	-	-0.924	largescale	-0.924	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.994	0.984	-0.994	0.984
NIFKP7	-	pseudogene	3	p22.3	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
NIFKP8	-	pseudogene	15	q25.3	-	-	-	-	0.008	largescale	0.008	-	11	0.429	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
NIFKP9	-	pseudogene	2	q14.3	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
MID1IP1	-	protein_coding	X	p11.4	-	-	-	-	0.004	largescale	0.004	-	5290	69.570	0.406	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
RNU6-452P	-	snRNA	10	p12.1	-	-	-	-	0.007	largescale	0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
TBC1D3	-	protein_coding	17	q12	-	-	-	-	0.003	largescale	0.003	-	6	0.036	-	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
C20orf187	-	protein_coding	20	p12.2	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
ILKAP	-	protein_coding	2	q37.3	-	-	-	-	0.009	largescale	0.009	-	3833	27.386	-0.556	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
WRAP53	-	protein_coding	17	p13.1	-	-	-	-	0.003	largescale	0.003	-	2220	14.876	0.631	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
RMND1	-	protein_coding	6	q25.1	-	-	-	-	0.015	largescale	0.015	-	2106	32.265	-0.445	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.982	0.016	1.982
TAX1BP1	-	protein_coding	7	p15.2	-	-	-	-	0.010	largescale	0.01	-	25669	161.558	0.852	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.974	0.011	1.974
RNU6-543P	-	snRNA	10	q21.3	-	-	-	-	0.007	largescale	0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
TAX1BP3	-	protein_coding	17	p13.2	-	-	-	-	0.003	largescale	0.003	-	100	2.476	-1.130	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
PTGS2	P35354	protein_coding	1	q31.1	yes	-	-	-	0.570	largescale	0.57	-	378	2.445	-0.851	-	-	-	-	-	-	-	-	-	-	-	ROFECOXIB	0.595	2.960	0.595	2.960
PTGS1	P23219	protein_coding	9	q33.2	-	-	-	-	0.016	largescale	0.016	-	187	1.137	-1.647	-	-	-	-	-	-	-	-	-	-	-	-	0.017	1.983	0.017	1.983
RNU6-174P	-	snRNA	12	p13.32	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
ZFAND6	-	protein_coding	15	q25.1	-	-	-	-	0.008	largescale	0.008	-	8671	58.356	-0.884	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
ZFAND5	-	protein_coding	9	q21.13	-	-	-	-	0.016	largescale	0.016	-	42482	204.971	0.950	-	-	-	-	-	-	-	-	-	-	-	-	0.017	1.983	0.017	1.983
ZFAND4	-	protein_coding	10	q11.22	-	-	-	-	0.007	largescale	0.007	-	1877	10.424	2.222	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
ZFAND3	-	protein_coding	6	p21.2	-	-	-	-	0.015	largescale	0.015	-	18737	158.251	1.501	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.982	0.016	1.982
ZFAND1	-	protein_coding	8	q21.13	-	-	-	-	0.049	largescale	0.049	-	3057	24.729	-0.628	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.031	0.052	2.031
SLC39A12	-	protein_coding	10	p12.33	-	-	-	-	0.007	largescale	0.007	-	8	0.097	-2.127	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
CEP128	-	protein_coding	14	q31.1	-	-	-	-	0.013	largescale	0.013	-	651	2.337	0.279	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
SLC39A10	-	protein_coding	2	q32.3	-	-	-	-	0.009	largescale	0.009	-	10913	53.781	1.216	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
SLC39A11	-	protein_coding	17	q24.3,q25.1	-	-	-	-	0.003	largescale	0.003	-	2498	15.252	1.569	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
SLC39A14	-	protein_coding	8	p21.3	-	-	-	-	0.049	largescale	0.049	-	7430	36.484	-0.604	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.031	0.052	2.031
CEP120	-	protein_coding	5	q23.2	-	-	-	-	0.002	largescale	0.002	-	3277	18.442	0.535	-	-	-	-	-	-	-	-	-	-	-	-	0.002	1.963	0.002	1.963
EIF1AX	-	protein_coding	X	p22.12	-	-	-	-	0.004	largescale	0.004	-	21847	168.221	-0.165	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
EIF1AY	-	protein_coding	Y	q11.223	-	-	-	-	-0.018	largescale	-0.018	-	4076	34.105	0.473	-	-	-	-	-	-	-	-	-	-	-	-	-0.019	0.967	-0.019	0.967
CEP126	-	protein_coding	11	q22.1	-	-	-	-	0.008	largescale	0.008	-	1446	6.018	0.389	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
EIF1AD	-	protein_coding	11	q13.1	-	-	-	-	0.008	largescale	0.008	-	2231	22.858	-0.298	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
SMAD4	-	protein_coding	18	q21.2	-	yes	-	yes	0.006	largescale	0.006	-	12793	32.634	0.411	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
EVI5	-	protein_coding	1	p22.1	-	-	-	-	0.008	largescale	0.008	-	6419	26.439	1.222	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
NARFL	-	protein_coding	16	p13.3	-	-	-	-	0.004	largescale	0.004	-	2657	11.180	-0.139	-	-	-	-	-	-	-	-	-	-	-	-	0.004	1.966	0.004	1.966
PMM2P1	-	pseudogene	18	p11.22	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
SMAD7	-	protein_coding	18	q21.1	-	-	-	-	0.006	largescale	0.006	-	4214	38.907	2.316	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
MICALCL	-	protein_coding	11	p15.3	-	-	-	-	0.008	largescale	0.008	-	41	0.405	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
SS18L2P2	-	pseudogene	18	q21.2	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
SS18L2P1	-	pseudogene	10	p11.21	-	-	-	-	0.007	largescale	0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
MYSM1	-	protein_coding	1	p32.1	-	-	-	-	0.008	largescale	0.008	-	5591	21.323	0.385	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
RNU6-787P	-	snRNA	3	p14.1	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
BMP7	-	protein_coding	20	q13.31	-	-	-	-	0.008	largescale	0.008	-	11393	71.680	1.387	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
BMP6	-	protein_coding	6	p24.3	-	-	-	-	0.008	largescale	0.008	-	290	3.556	0.284	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
BMP5	-	protein_coding	6	p12.1	-	-	-	-	0.015	largescale	0.015	-	14	0.121	-	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.982	0.016	1.982
BMP4	-	protein_coding	14	q22.2	-	-	-	-	0.013	largescale	0.013	-	3571	45.900	2.749	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
BMP3	-	protein_coding	4	q21.21	-	-	-	-	0.000	largescale	0.0	-	10	0.059	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	1.960	0.000	1.960
BMP2	-	protein_coding	20	p12.3	-	-	-	-	0.008	largescale	0.008	-	19681	186.304	2.249	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
BMP1	P13497	protein_coding	8	p21.3	-	-	-	-	0.049	largescale	0.049	-	2013	9.185	-1.186	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.031	0.052	2.031
SETP14	-	pseudogene	3	q25.31	-	-	-	-	0.018	largescale	0.018	-	113	4.412	0.534	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
DR1	-	protein_coding	1	p22.1	-	-	-	-	0.008	largescale	0.008	-	6826	57.552	-0.828	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
MTURN	-	protein_coding	7	p14.3	-	-	-	-	0.010	largescale	0.01	-	19383	101.152	0.181	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.974	0.011	1.974
RNA5SP363	-	rRNA	12	q21.2	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
RNA5SP362	-	rRNA	12	q14.3	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
RNA5SP365	-	rRNA	12	q21.33	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
FECHP1	-	pseudogene	3	p22.3	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
RNA5SP367	-	rRNA	12	q23.2	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
RNA5SP366	-	rRNA	12	q23.1	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
RNU6-438P	-	snRNA	7	p14.3	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.974	0.011	1.974
RNU6-317P	-	snRNA	19	q13.33	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.974	0.011	1.974
SETP16	-	pseudogene	11	q23.3	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
SETP11	-	pseudogene	3	q25.1	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
MARCH11	-	protein_coding	5	p15.1	-	-	-	-	0.002	largescale	0.002	-	14	0.256	-	-	-	-	-	-	-	-	-	-	-	-	-	0.002	1.963	0.002	1.963
MARCH10	-	protein_coding	17	q23.2	-	-	-	-	0.003	largescale	0.003	-	3	0.021	-2.755	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
RASSF1	-	protein_coding	3	p21.31	-	-	-	-	0.018	largescale	0.018	-	838	7.769	-1.524	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
RASSF3	-	protein_coding	12	q14.2	-	-	-	-	0.006	largescale	0.006	-	1149	10.571	-0.725	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
RASSF2	-	protein_coding	20	p13	-	-	-	-	0.008	largescale	0.008	-	59526	352.337	1.484	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
RASSF5	-	protein_coding	1	q32.1	-	-	-	-	-0.921	largescale	-0.921	-	12	0.066	-2.560	-	-	-	-	-	-	-	-	-	-	-	-	-0.990	0.986	-0.990	0.986
RASSF4	-	protein_coding	10	q11.21	-	-	-	-	0.007	largescale	0.007	-	19968	82.156	0.491	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
RASSF7	-	protein_coding	11	p15.5	-	-	-	-	0.008	largescale	0.008	-	98	1.341	-1.953	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
RASSF6	-	protein_coding	4	q13.3	-	-	-	-	0.000	largescale	0.0	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	1.960	0.000	1.960
TMPRSS11A	Q6ZMR5	protein_coding	4	q13.2	-	-	-	-	0.000	largescale	0.0	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	1.960	0.000	1.960
RNU6-950P	-	snRNA	12	q13.13	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
CHD1	O14646	protein_coding	5	q15,q21.1	-	-	-	-	0.002	largescale	0.002	-	5696	22.062	0.448	-	-	-	-	-	-	-	-	-	-	-	-	0.002	1.963	0.002	1.963
CHD3	-	protein_coding	17	p13.1	-	-	-	-	0.003	largescale	0.003	-	29853	104.286	2.188	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
CHD2	-	protein_coding	15	q26.1	-	-	-	-	0.008	largescale	0.008	-	50655	78.306	1.009	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
CHD5	-	protein_coding	1	p36.31	-	-	-	-	0.008	largescale	0.008	-	543	1.872	0.311	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
CHD4	-	protein_coding	12	p13.31	-	-	-	-	0.006	largescale	0.006	-	40862	186.365	1.599	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
CHD7	-	protein_coding	8	q12.1,q12.2	-	-	-	-	0.049	largescale	0.049	-	30475	81.553	1.548	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.031	0.052	2.031
CHD6	-	protein_coding	20	q12	-	-	-	-	0.008	largescale	0.008	-	16152	38.996	1.792	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
CHD9	-	protein_coding	16	q12.2	-	-	-	-	0.083	focal	0.083	-	26987	55.750	2.104	-	-	-	-	-	-	-	-	-	-	-	-	0.087	2.082	0.087	2.082
CHD8	-	protein_coding	14	q11.2	-	-	-	-	0.013	largescale	0.013	-	17366	60.522	1.292	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
CAP1	-	protein_coding	1	p34.2	-	-	-	-	0.008	largescale	0.008	-	24249	216.726	-0.917	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
CAP2	-	protein_coding	6	p22.3	-	-	-	-	0.008	largescale	0.008	-	4832	45.288	0.402	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
SKIV2L	-	protein_coding	6	p21.33	-	-	-	-	0.008	largescale	0.008	-	4547	27.852	-0.091	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
RNU6-712P	-	snRNA	3	p11.1	-	-	-	-	0.018	largescale	0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
TTC5	-	protein_coding	14	q11.2	-	-	-	-	0.013	largescale	0.013	-	2439	8.567	-0.460	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
TTC4	-	protein_coding	1	p32.3	-	-	-	-	0.008	largescale	0.008	-	215	2.078	0.559	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
TTC6	-	protein_coding	14	q21.1	-	-	-	-	0.013	largescale	0.013	-	23	0.093	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
TTC1	-	protein_coding	5	q33.3	-	-	-	-	0.002	largescale	0.002	-	4480	78.799	-1.680	-	-	-	-	-	-	-	-	-	-	-	-	0.002	1.963	0.002	1.963
TTC3	-	protein_coding	21	q22.13	-	-	-	-	0.006	largescale	0.006	-	83305	178.788	1.701	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
PIKFYVE	-	protein_coding	2	q34	-	-	-	-	0.009	largescale	0.009	-	10285	32.366	1.313	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
TTC9	-	protein_coding	14	q24.2	-	-	-	-	0.013	largescale	0.013	-	2187	14.290	0.832	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
TTC8	-	protein_coding	14	q31.3	-	-	-	-	0.013	largescale	0.013	-	1622	17.442	-1.539	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
CAPS	-	protein_coding	19	p13.3	-	-	-	-	0.577	largescale	0.577	-	1166	9.701	-0.049	-	-	-	-	-	-	-	-	-	-	-	-	0.602	2.975	0.602	2.975
CHDH	-	protein_coding	3	p21.1	-	-	-	-	0.018	largescale	0.018	-	3886	35.485	1.444	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.986	0.019	1.986
CAPG	-	protein_coding	2	p11.2	-	-	-	-	0.009	largescale	0.009	-	133	1.739	-2.848	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
PRDM16	-	protein_coding	1	p36.32	-	yes	-	-	0.008	largescale	0.008	-	89	0.311	-1.101	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
MPG	-	protein_coding	16	p13.3	-	-	-	-	0.004	largescale	0.004	-	2035	41.763	-0.854	-	-	-	-	-	-	-	-	-	-	-	-	0.004	1.966	0.004	1.966
PFN1P11	-	pseudogene	10	q24.32	-	-	-	-	0.007	largescale	0.007	-	5	0.438	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
PFN1P10	-	pseudogene	1	p36.12	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
PRDM12	-	protein_coding	9	q34.12	-	-	-	-	0.016	largescale	0.016	-	16	0.220	-	-	-	-	-	-	-	-	-	-	-	-	-	0.017	1.983	0.017	1.983
PRDM13	-	protein_coding	6	q16.2	-	-	-	-	0.015	largescale	0.015	-	4	0.042	-	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.982	0.016	1.982
PRDM10	-	protein_coding	11	q24.3	-	-	-	-	0.008	largescale	0.008	-	1754	9.024	0.750	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
PRDM11	-	protein_coding	11	p11.2	-	-	-	-	0.008	largescale	0.008	-	482	2.973	1.537	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
MPO	P05164	protein_coding	17	q22	-	-	-	-	0.003	largescale	0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.964	0.003	1.964
MPL	P40238	protein_coding	1	p34.2	-	yes	yes	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
AVP	-	protein_coding	20	p13	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
MPI	-	protein_coding	15	q24.1	-	-	-	-	0.008	largescale	0.008	-	5498	29.617	0.550	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
POLRMT	-	protein_coding	19	p13.3	-	-	-	-	0.564	focal	0.564	-	7905	47.266	1.808	-	-	-	-	-	-	-	-	-	-	-	-	0.588	2.947	0.588	2.947
TRPC5OS	-	antisense	X	q23	-	-	-	-	0.004	largescale	0.004	-	2	0.024	-2.222	-	-	-	-	-	-	-	-	-	-	-	-	0.004	0.983	0.004	0.983
MPZ	-	protein_coding	1	q23.3	-	-	-	-	0.570	largescale	0.57	-	149	2.358	-0.729	-	-	-	-	-	-	-	-	-	-	-	-	0.595	2.960	0.595	2.960
IGHVIII-25-1	-	IG_V_pseudogene	14	q32.33	-	-	-	-	0.013	largescale	0.013	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
MCPH1	-	protein_coding	8	p23.1	-	-	-	-	0.049	largescale	0.049	-	3354	23.361	1.036	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.031	0.052	2.031
GRPEL1	-	protein_coding	4	p16.1	-	-	-	-	0.001	largescale	0.001	-	2697	22.010	-0.622	-	-	-	-	-	-	-	-	-	-	-	-	0.001	1.961	0.001	1.961
GRPEL2	-	protein_coding	5	q32	-	-	-	-	0.002	largescale	0.002	-	4113	31.727	-0.254	-	-	-	-	-	-	-	-	-	-	-	-	0.002	1.963	0.002	1.963
TRPC7	Q9HCX4	protein_coding	5	q31.1	-	-	-	-	0.002	largescale	0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.002	1.963	0.002	1.963
RNU2-43P	-	snRNA	10	q24.32	-	-	-	-	0.007	largescale	0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
IGLV2-34	-	IG_V_pseudogene	22	q11.22	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
RN7SL400P	-	misc_RNA	15	q11.2	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
RN7SL305P	-	misc_RNA	22	q12.3	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
SRGAP2B	-	pseudogene	1	q21.1	-	-	-	-	0.370	focal	0.37	-	585	13.974	0.709	-	-	-	-	-	-	-	-	-	-	-	-	0.387	2.563	0.387	2.563
IGLV2-33	-	IG_V_gene	22	q11.22	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
QRSL1	-	protein_coding	6	q21	-	-	-	-	0.015	largescale	0.015	-	4672	29.206	0.859	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.982	0.016	1.982
RN7SL474P	-	misc_RNA	8	p22	-	-	-	-	0.049	largescale	0.049	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.031	0.052	2.031
FAM49A	-	protein_coding	2	p24.2	-	-	-	-	0.009	largescale	0.009	-	3247	20.316	-1.010	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
TRIM51DP	-	pseudogene	11	p11.12	-	-	-	-	0.008	largescale	0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	1.971	0.008	1.971
FAM49B	-	protein_coding	8	q24.21	-	-	-	-	0.049	largescale	0.049	-	12189	45.514	-0.918	-	-	-	-	-	-	-	-	-	-	-	-	0.052	2.031	0.052	2.031
ZFP36L1	-	protein_coding	14	q24.1	-	-	-	-	0.013	largescale	0.013	-	16082	82.115	-1.076	-	-	-	-	-	-	-	-	-	-	-	-	0.014	1.979	0.014	1.979
ZFP36L2	-	protein_coding	2	p21	-	-	-	-	0.009	largescale	0.009	-	15619	144.052	-0.872	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
C10orf99	-	protein_coding	10	q23.1	-	-	-	-	0.007	largescale	0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
C10orf90	-	protein_coding	10	q26.2	-	-	-	-	0.007	largescale	0.007	-	98	0.628	-0.631	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
C10orf91	-	protein_coding	10	q26.3	-	-	-	-	0.007	largescale	0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
C10orf95	-	protein_coding	10	q24.32	-	-	-	-	0.007	largescale	0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.007	1.970	0.007	1.970
ADH7	P40394	protein_coding	4	q23	-	-	-	-	0.000	largescale	0.0	-	2	0.022	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	1.960	0.000	1.960
ADH6	P28332	protein_coding	4	q23	-	-	-	-	0.000	largescale	0.0	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	1.960	0.000	1.960
ADH5	P11766	protein_coding	4	q23	-	-	-	-	0.000	largescale	0.0	-	13924	97.602	-1.568	-	-	-	-	-	-	-	-	-	-	-	-	0.000	1.960	0.000	1.960
ADH4	P08319	protein_coding	4	q23	-	-	-	-	0.000	largescale	0.0	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	1.960	0.000	1.960
PTP4A1P2	-	pseudogene	12	q24.33	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.006	1.969	0.006	1.969
PTP4A1P3	-	pseudogene	7	q21.13	-	-	-	-	0.010	largescale	0.01	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	1.974	0.011	1.974
PTP4A1P1	-	pseudogene	2	q24.1	-	-	-	-	0.009	largescale	0.009	-	3	0.199	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.973	0.009	1.973
