Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
ZNF209P	-	pseudogene	19	p12	-	-	-	-	-0.032	focal	-0.032	-	22	0.783	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.043	1.747	-0.043	1.747
PLSCR4	-	protein_coding	3	q24	-	-	-	-	0.080,1.041	focal,focal	1.041	-	728	14.126	0.373	-	-	-	-	-	-	-	-	-	-	-	-	0.106,1.269	1.937,4.338	1.269	4.338
PLSCR2	-	protein_coding	3	q24	-	-	-	-	0.096	focal	0.096	-	7	0.226	-	-	-	-	-	-	-	-	-	-	-	-	-	0.127	1.965	0.127	1.965
PLSCR3	-	-	-	-	-	-	-	-	0.088,2.004	focal,focal	2.004	-	41	1.042	-	-	-	-	-	-	-	-	-	-	-	-	-	0.116,2.326	1.951,9.027	2.326	9.027
RNU6-82P	-	snRNA	13	q12.2	-	-	-	-	-0.030	focal	-0.03	-	1	0.767	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.040	1.751	-0.040	1.751
OXTR	P30559	protein_coding	3	p25.3	-	-	-	-	0.015	focal	0.015	-	390	7.086	0.112	-	-	-	-	-	-	-	-	-	-	-	-	0.020	1.825	0.020	1.825
SARS	P49591	protein_coding	1	p13.3	-	-	-	-	0.207,1.414	focal,focal	1.414	-	25557	546.459	1.468	-	-	-	-	-	-	-	-	-	-	-	-	0.270,1.687	2.170,5.795	1.687	5.795
MIR3652	-	miRNA	12	q23.3	-	-	-	-	1.120	focal	1.12	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	1.359	4.616	1.359	4.616
NCKAP1L	-	protein_coding	12	q13.13,q13.2	-	-	-	-	0.012	focal	0.012	-	1863	24.255	-1.173	-	-	-	-	-	-	-	-	-	-	-	-	0.016	1.820	0.016	1.820
GEN1	-	protein_coding	2	p24.2	-	-	-	-	0.008,1.017	focal,focal	1.017	-	2632	32.419	0.204	-	-	-	-	-	-	-	-	-	-	-	-	0.011,1.242	1.813,4.257	1.242	4.257
GPX1P2	-	pseudogene	21	q21.3	-	-	-	-	0.045	focal	0.045	-	15	2.030	-	-	-	-	-	-	-	-	-	-	-	-	-	0.060	1.876	0.060	1.876
LINC00485	-	lincRNA	12	q23.2	-	-	-	-	0.014	focal	0.014	-	2	0.044	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.823	0.019	1.823
GPX1P1	-	pseudogene	X	p22.2	-	-	-	-	-0.071	focal	-0.071	-	25	3.384	-0.728	-	-	-	-	-	-	-	-	-	-	-	-	-0.095	1.685	-0.095	1.685
EPS8	-	protein_coding	12	p12.3	-	-	-	-	0.023,0.075,0.827	focal,focal,focal	0.827	-	1458	19.288	-0.669	-	-	-	-	-	-	-	-	-	-	-	-	0.031,0.099,1.023	1.839,1.928,3.658	1.023	3.658
RRP8	-	protein_coding	11	p15.4	-	-	-	-	0.100,0.485	focal,focal	0.485	-	646	7.655	0.123	-	-	-	-	-	-	-	-	-	-	-	-	0.132,0.616	1.972,2.759	0.616	2.759
PARM1	-	protein_coding	4	q13.3	-	-	-	-	0.017	focal	0.017	-	1205	19.634	0.418	-	-	-	-	-	-	-	-	-	-	-	-	0.023	1.828	0.023	1.828
CYP4F10P	-	pseudogene	19	p13.12	-	-	-	-	-0.022	focal	-0.022	-	7	1.059	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.029	1.764	-0.029	1.764
HERPUD2	-	protein_coding	7	p14.2	-	-	-	-	0.444,0.631	focal,focal	0.631	-	1500	37.903	0.549	-	-	-	-	-	-	-	-	-	-	-	-	0.566,0.792	2.665,3.117	0.792	3.117
HERPUD1	-	protein_coding	16	q13	-	yes	-	-	0.027	focal	0.027	-	4380	85.987	-0.935	-	-	-	-	-	-	-	-	-	-	-	-	0.036	1.845	0.036	1.845
LINC00483	-	processed_transcript	17	q21.33	-	-	-	-	0.096	focal	0.096	-	14	0.313	-	-	-	-	-	-	-	-	-	-	-	-	-	0.127	1.965	0.127	1.965
RRP9	-	protein_coding	3	p21.2	-	-	-	-	-0.002,0.169	focal,focal	0.169	-	599	31.135	0.066	-	-	-	-	-	-	-	-	-	-	-	-	-0.003,0.221	1.797,2.098	0.221	2.098
FCGRT	-	protein_coding	19	q13.33	-	-	-	-	0.136	focal	0.136	-	5829	114.570	-0.105	-	-	-	-	-	-	-	-	-	-	-	-	0.179	2.037	0.179	2.037
SPCS2P1	-	pseudogene	15	q15.2	-	-	-	-	-0.648	focal	-0.648	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.950	0.932	-0.950	0.932
TRA2B	-	protein_coding	3	q27.2	-	-	-	-	0.005,0.855	focal,focal	0.855	-	3909	27.243	0.250	-	-	-	-	-	-	-	-	-	-	-	-	0.007,1.055	1.808,3.741	1.055	3.741
SPCS2P3	-	pseudogene	5	p15.33	-	-	-	-	-0.036	focal	-0.036	-	8	1.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.048	1.741	-0.048	1.741
RN7SL386P	-	misc_RNA	1	p36.12	-	-	-	-	-0.028	focal	-0.028	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.037	1.754	-0.037	1.754
BRMS1L	-	protein_coding	14	q13.2	-	-	-	-	-0.487	focal	-0.487	-	2545	53.565	0.775	-	-	-	-	-	-	-	-	-	-	-	-	-0.694	1.112	-0.694	1.112
MIR133A2	-	miRNA	20	q13.33	-	-	-	-	-0.002	focal	-0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.003	1.797	-0.003	1.797
BAAT	Q14032	protein_coding	9	q31.1	-	-	-	-	0.023	focal	0.023	-	2	0.048	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	1.839	0.031	1.839
SLC25A21	-	protein_coding	14	q13.3	-	-	-	-	-0.653	focal	-0.653	-	21	0.465	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.958	0.926	-0.958	0.926
RNU4-12P	-	snRNA	6	q14.3	-	-	-	-	-0.042	focal	-0.042	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.056	1.731	-0.056	1.731
RNA5SP413	-	rRNA	16	p11.1	-	-	-	-	-0.124	focal	-0.124	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.168	1.602	-0.168	1.602
RNA5SP410	-	rRNA	16	p11.1	-	-	-	-	-0.124	focal	-0.124	-	2	1.548	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.168	1.602	-0.168	1.602
RNA5SP417	-	rRNA	16	p11.1	-	-	-	-	-0.124	focal	-0.124	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.168	1.602	-0.168	1.602
RNA5SP416	-	rRNA	16	p11.1	-	-	-	-	-0.124	focal	-0.124	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.168	1.602	-0.168	1.602
RNA5SP415	-	rRNA	16	p11.1	-	-	-	-	-0.124	focal	-0.124	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.168	1.602	-0.168	1.602
SFTPC	-	protein_coding	8	p21.3	-	-	-	-	0.038	focal	0.038	-	220	5.658	0.382	-	-	-	-	-	-	-	-	-	-	-	-	0.050	1.864	0.050	1.864
RNA5SP419	-	rRNA	16	p11.1	-	-	-	-	-0.124	focal	-0.124	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.168	1.602	-0.168	1.602
RNA5SP418	-	rRNA	16	p11.1	-	-	-	-	-0.124	focal	-0.124	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.168	1.602	-0.168	1.602
DNTTIP1	-	protein_coding	20	q13.12	-	-	-	-	0.091	focal	0.091	-	2004	87.292	0.737	-	-	-	-	-	-	-	-	-	-	-	-	0.120	1.956	0.120	1.956
DNTTIP2	-	protein_coding	1	p22.1	-	-	-	-	0.057	focal	0.057	-	2293	31.424	0.082	-	-	-	-	-	-	-	-	-	-	-	-	0.076	1.897	0.076	1.897
PRAMEF22	-	protein_coding	1	p36.21	-	-	-	-	-0.095	focal	-0.095	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.128	1.647	-0.128	1.647
PRAMEF20	-	protein_coding	1	p36.21	-	-	-	-	-0.095	focal	-0.095	-	11	0.565	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.128	1.647	-0.128	1.647
RNU6-1087P	-	snRNA	X	p21.1	-	-	-	-	-0.050	focal	-0.05	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.067	1.718	-0.067	1.718
TSC22D3	-	protein_coding	X	q22.3	-	-	-	-	-0.070	focal	-0.07	-	758	13.045	-1.048	-	-	-	-	-	-	-	-	-	-	-	-	-0.094	1.686	-0.094	1.686
TSC22D2	-	protein_coding	3	q25.1	-	-	-	-	0.143,0.981	focal,focal	0.981	-	9095	139.150	0.811	-	-	-	-	-	-	-	-	-	-	-	-	0.188,1.201	2.050,4.137	1.201	4.137
TSC22D4	-	protein_coding	7	q22.1	-	-	-	-	0.816	focal	0.816	-	4206	92.862	-0.176	A9V	7:100065666	-	MODERATE	28.226	124	0.000	51	66.667	9	5	-	1.010	3.625	1.010	3.625
KIAA1161	Q6NSJ0	protein_coding	9	p13.3	-	-	-	-	0.099	focal	0.099	-	1005	12.884	1.046	-	-	-	-	-	-	-	-	-	-	-	-	0.131	1.970	0.131	1.970
RN7SKP219	-	misc_RNA	10	p12.31	-	-	-	-	-0.666	focal	-0.666	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.980	0.913	-0.980	0.913
RN7SKP218	-	misc_RNA	7	p12.1	-	-	-	-	0.470	focal	0.47	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.598	2.724	0.598	2.724
RN7SKP211	-	misc_RNA	6	q21	-	-	-	-	0.026	focal	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.035	1.844	0.035	1.844
RN7SKP210	-	misc_RNA	22	q13.1	-	-	-	-	-0.674	focal	-0.674	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.993	0.904	-0.993	0.904
RN7SKP213	-	misc_RNA	2	q35	-	-	-	-	0.109	focal	0.109	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.144	1.988	0.144	1.988
RN7SKP212	-	misc_RNA	3	q22.1	-	-	-	-	0.007	focal	0.007	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.812	0.009	1.812
RN7SKP214	-	misc_RNA	22	q12.3	-	-	-	-	-0.627	focal	-0.627	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.916	0.954	-0.916	0.954
RN7SKP217	-	misc_RNA	15	q24.3	-	-	-	-	-0.076	focal	-0.076	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.102	1.677	-0.102	1.677
RN7SKP216	-	misc_RNA	12	q24.21	-	-	-	-	-0.071	focal	-0.071	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.095	1.685	-0.095	1.685
CNFN	-	protein_coding	19	q13.2	-	-	-	-	-0.059	focal	-0.059	-	18	2.448	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.079	1.704	-0.079	1.704
CD2BP2	-	protein_coding	16	p11.2	-	-	-	-	0.137	focal	0.137	-	1927	41.891	-0.284	-	-	-	-	-	-	-	-	-	-	-	-	0.180	2.039	0.180	2.039
KCNJ2-AS1	-	antisense	17	q24.3	-	-	-	-	0.014	focal	0.014	-	4	0.134	-0.979	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.823	0.019	1.823
GRASP	-	protein_coding	12	q13.13	-	-	-	-	0.000	focal	0.0	-	507	14.699	-1.057	-	-	-	-	-	-	-	-	-	-	-	-	0.000	1.800	0.000	1.800
KATNA1	-	protein_coding	6	q25.1	-	-	-	-	0.075	focal	0.075	-	585	21.278	0.382	-	-	-	-	-	-	-	-	-	-	-	-	0.099	1.928	0.099	1.928
RN7SL455P	-	misc_RNA	2	q24.3	-	-	-	-	0.112	focal	0.112	-	3	0.882	-	-	-	-	-	-	-	-	-	-	-	-	-	0.147	1.994	0.147	1.994
RN7SL741P	-	misc_RNA	13	q12.13	-	-	-	-	-0.038	focal	-0.038	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.051	1.738	-0.051	1.738
ADAMTSL2	-	protein_coding	9	q34.2	-	-	-	-	0.032	focal	0.032	-	1164	20.413	0.341	-	-	-	-	-	-	-	-	-	-	-	-	0.043	1.854	0.043	1.854
ADAMTSL3	-	protein_coding	15	q25.2	-	-	-	-	-0.015	focal	-0.015	-	598	5.029	-0.718	-	-	-	-	-	-	-	-	-	-	-	-	-0.020	1.775	-0.020	1.775
ADAMTSL1	-	protein_coding	9	p22.1,p22.2	-	-	-	-	0.030	focal	0.03	-	1535	9.558	-0.261	-	-	-	-	-	-	-	-	-	-	-	-	0.040	1.850	0.040	1.850
ADAMTSL4	-	protein_coding	1	q21.3	-	-	-	-	0.053,0.528	focal,focal	0.528	-	2102	26.968	0.306	-	-	-	-	-	-	-	-	-	-	-	-	0.070,0.668	1.890,2.861	0.668	2.861
ADAMTSL5	-	protein_coding	19	p13.3	-	-	-	-	0.024	focal	0.024	-	75	1.591	-	-	-	-	-	-	-	-	-	-	-	-	-	0.032	1.840	0.032	1.840
C6orf141	-	protein_coding	6	p12.3	-	-	-	-	0.003	focal	0.003	-	340	8.753	-0.613	-	-	-	-	-	-	-	-	-	-	-	-	0.004	1.805	0.004	1.805
OR5AH1P	-	pseudogene	19	q13.43	-	-	-	-	0.014	focal	0.014	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.019	1.823	0.019	1.823
RN7SL33P	-	misc_RNA	17	p13.3	-	-	-	-	0.023	focal	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	1.839	0.031	1.839
KIAA0895L	-	protein_coding	16	q22.1	-	-	-	-	0.465	focal	0.465	-	1573	26.992	0.164	-	-	-	-	-	-	-	-	-	-	-	-	0.592	2.713	0.592	2.713
RNU1-24P	-	snRNA	13	q33.1	-	-	-	-	0.023	focal	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	1.839	0.031	1.839
SARDH	-	protein_coding	9	q34.2	-	-	-	-	0.032	focal	0.032	-	499	7.592	0.473	-	-	-	-	-	-	-	-	-	-	-	-	0.043	1.854	0.043	1.854
EEF1E1	-	protein_coding	6	p24.3	-	-	-	-	-0.039	focal	-0.039	-	47	1.830	-1.578	-	-	-	-	-	-	-	-	-	-	-	-	-0.052	1.736	-0.052	1.736
SEPSECS	Q9HD40	protein_coding	4	p15.2	-	-	-	-	-0.014,1.290	focal,focal	1.29	-	408	5.244	0.056	-	-	-	-	-	-	-	-	-	-	-	-	-0.019,1.549	1.777,5.269	1.549	5.269
RPS6P22	-	pseudogene	12	q14.1	-	-	-	-	0.026	focal	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.035	1.844	0.035	1.844
RPS6P23	-	pseudogene	13	q32.3	-	-	-	-	0.002	focal	0.002	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.003	1.803	0.003	1.803
RPS6P20	-	pseudogene	12	q24.33	-	-	-	-	-0.091	focal	-0.091	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.123	1.653	-0.123	1.653
RPS6P21	-	pseudogene	12	q24.33	-	-	-	-	-0.091	focal	-0.091	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.123	1.653	-0.123	1.653
RNU6-12P	-	snRNA	8	q24.12	-	-	-	-	0.015	focal	0.015	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.020	1.825	0.020	1.825
ANKRD30BP1	-	pseudogene	21	q11.2	-	-	-	-	0.001	focal	0.001	-	24	0.899	-	-	-	-	-	-	-	-	-	-	-	-	-	0.001	1.802	0.001	1.802
ANKRD30BP3	-	pseudogene	10	q11.21	-	-	-	-	-0.688	focal	-0.688	-	5	0.383	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.017	0.890	-1.017	0.890
ANKRD30BP2	-	pseudogene	21	q11.2	-	-	-	-	0.001	focal	0.001	-	15	0.241	-	-	-	-	-	-	-	-	-	-	-	-	-	0.001	1.802	0.001	1.802
HIGD1AP2	-	pseudogene	13	q31.1	-	-	-	-	0.064	focal	0.064	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.085	1.909	0.085	1.909
CYP1B1	Q16678	protein_coding	2	p22.2	yes	-	-	-	0.052	focal	0.052	-	198	2.702	-0.457	-	-	-	-	-	-	-	-	-	-	-	LIAROZOLE	0.069	1.888	0.069	1.888
HIGD1AP6	-	pseudogene	8	q21.11	-	-	-	-	0.067	focal	0.067	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.089	1.914	0.089	1.914
HAS1	-	protein_coding	19	q13.41	-	-	-	-	0.007	focal	0.007	-	72	2.635	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.812	0.009	1.812
HAS2	-	protein_coding	8	q24.13	-	-	-	-	0.134,1.000	focal,focal	1.0	-	351	6.871	-0.374	-	-	-	-	-	-	-	-	-	-	-	-	0.176,1.222	2.034,4.200	1.222	4.200
HAS3	-	protein_coding	16	q22.1	-	-	-	-	0.007	focal	0.007	-	702	10.887	-0.190	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.812	0.009	1.812
ATP5A1P5	-	pseudogene	9	p11.2	-	-	-	-	0.127	largescale	0.127	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.167	2.021	0.167	2.021
ATP5A1P7	-	pseudogene	9	p13.1	-	-	-	-	0.127	largescale	0.127	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.167	2.021	0.167	2.021
ATP5A1P1	-	pseudogene	9	p12	-	-	-	-	0.127	largescale	0.127	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.167	2.021	0.167	2.021
ATP5A1P2	-	pseudogene	2	q24.1	-	-	-	-	0.082	focal	0.082	-	2	0.643	-	-	-	-	-	-	-	-	-	-	-	-	-	0.108	1.940	0.108	1.940
ATP5A1P3	-	pseudogene	16	q22.2	-	-	-	-	-0.009	focal	-0.009	-	2	0.109	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.012	1.785	-0.012	1.785
MORC2-AS1	-	antisense	22	q12.2	-	-	-	-	-0.659	focal	-0.659	-	41	1.311	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.968	0.920	-0.968	0.920
ATP5A1P8	-	pseudogene	9	p12	-	-	-	-	0.127	largescale	0.127	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.167	2.021	0.167	2.021
CA9	Q16790	protein_coding	9	p13.3	-	-	-	-	0.158	focal	0.158	-	6706	329.362	1.164	-	-	-	-	-	-	-	-	-	-	-	-	0.207	2.078	0.207	2.078
ARSG	Q96EG1	protein_coding	17	q24.2	-	-	-	-	0.063	focal	0.063	-	408	5.080	-1.305	-	-	-	-	-	-	-	-	-	-	-	-	0.083	1.907	0.083	1.907
UQCRFS1P1	-	pseudogene	22	q13.1	-	-	-	-	-0.674	focal	-0.674	-	2	0.198	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.993	0.904	-0.993	0.904
C12orf66	-	protein_coding	12	q14.2	-	-	-	-	0.045	focal	0.045	-	428	8.085	0.687	-	-	-	-	-	-	-	-	-	-	-	-	0.060	1.876	0.060	1.876
KNSTRN	-	protein_coding	15	q15.1	-	-	-	-	-0.615	focal	-0.615	-	718	16.121	-0.258	-	-	-	-	-	-	-	-	-	-	-	-	-0.896	0.967	-0.896	0.967
C12orf65	-	protein_coding	12	q24.31	-	-	-	-	0.070,1.447	focal,focal	1.447	-	2553	29.535	2.069	-	-	-	-	-	-	-	-	-	-	-	-	0.093,1.723	1.919,5.943	1.723	5.943
IRS4	-	protein_coding	X	q22.3	-	-	-	-	-0.070	focal	-0.07	-	294	6.120	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.094	1.686	-0.094	1.686
IRS1	P35568	protein_coding	2	q36.3	-	-	-	-	0.013,0.595	focal,focal	0.595	-	1167	15.367	-0.437	-	-	-	-	-	-	-	-	-	-	-	-	0.017,0.749	1.822,3.025	0.749	3.025
IRS2	-	protein_coding	13	q34	-	-	-	-	0.020	focal	0.02	-	10273	120.389	0.406	-	-	-	-	-	-	-	-	-	-	-	-	0.027	1.834	0.027	1.834
HEXA	-	protein_coding	15	q23	-	-	-	-	0.029,1.126	focal,focal	1.126	-	1110	9.356	-0.159	-	-	-	-	-	-	-	-	-	-	-	-	0.039,1.366	1.849,4.638	1.366	4.638
RNU6ATAC11P	-	snRNA	10	q11.21	-	-	-	-	-0.577	focal	-0.577	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.835	1.009	-0.835	1.009
TTC3P1	-	pseudogene	X	q13.3	-	-	-	-	-0.090	focal	-0.09	-	8358	110.410	0.360	-	-	-	-	-	-	-	-	-	-	-	-	-0.121	1.655	-0.121	1.655
OGT	-	protein_coding	X	q13.1	-	-	-	-	-0.101	focal	-0.101	-	29387	245.654	0.372	-	-	-	-	-	-	-	-	-	-	-	-	-0.136	1.638	-0.136	1.638
CA7	P43166	protein_coding	16	q22.1	-	-	-	-	0.093	focal	0.093	-	91	4.009	-	-	-	-	-	-	-	-	-	-	-	-	-	0.123	1.960	0.123	1.960
RPSAP14	-	pseudogene	X	q13.2	-	-	-	-	-0.101	focal	-0.101	-	45	10.281	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.136	1.638	-0.136	1.638
RPSAP15	-	pseudogene	X	q21.31	-	-	-	-	-0.051	largescale	-0.051	-	22	1.750	0.737	-	-	-	-	-	-	-	-	-	-	-	-	-0.068	1.717	-0.068	1.717
CA6	P23280	protein_coding	1	p36.23	-	-	-	-	0.085	focal	0.085	-	48	1.676	-	-	-	-	-	-	-	-	-	-	-	-	-	0.112	1.946	0.112	1.946
ADAM24P	-	pseudogene	8	p22	-	-	-	-	0.023	focal	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.031	1.839	0.031	1.839
LY6G6F	-	protein_coding	6	p21.33	-	-	-	-	0.177	focal	0.177	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.231	2.113	0.231	2.113
VAV3-AS1	-	antisense	1	p13.3	-	-	-	-	0.047	focal	0.047	-	2	0.265	-	-	-	-	-	-	-	-	-	-	-	-	-	0.062	1.879	0.062	1.879
HMGA1P8	-	pseudogene	2	p13.1	-	-	-	-	0.015	focal	0.015	-	60	15.331	-	-	-	-	-	-	-	-	-	-	-	-	-	0.020	1.825	0.020	1.825
HMGA1P5	-	pseudogene	10	q22.2	-	-	-	-	-0.636	focal	-0.636	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.931	0.944	-0.931	0.944
HMGA1P4	-	antisense	9	q34.11	-	-	-	-	0.087	focal	0.087	-	4	0.982	-	-	-	-	-	-	-	-	-	-	-	-	-	0.115	1.949	0.115	1.949
HMGA1P7	-	pseudogene	6	q23.2	-	-	-	-	0.071	focal	0.071	-	6	0.980	-	-	-	-	-	-	-	-	-	-	-	-	-	0.094	1.921	0.094	1.921
HMGA1P6	-	pseudogene	13	q12.12	-	-	-	-	-0.036	focal	-0.036	-	4	0.839	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.048	1.741	-0.048	1.741
HMGA1P1	-	pseudogene	X	p21.3	-	-	-	-	-0.050	focal	-0.05	-	50	3.862	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.067	1.718	-0.067	1.718
HMGA1P3	-	pseudogene	12	q24.11	-	-	-	-	0.055	focal	0.055	-	10	2.532	-	-	-	-	-	-	-	-	-	-	-	-	-	0.073	1.893	0.073	1.893
HMGA1P2	-	pseudogene	4	q13.3	-	-	-	-	0.098	focal	0.098	-	7	1.772	-	-	-	-	-	-	-	-	-	-	-	-	-	0.129	1.969	0.129	1.969
RGL1	-	protein_coding	1	q25.3	-	-	-	-	0.074,0.709	focal,focal	0.709	-	7639	115.431	0.613	-	-	-	-	-	-	-	-	-	-	-	-	0.098,0.885	1.926,3.323	0.885	3.323
RGL3	-	protein_coding	19	p13.2	-	-	-	-	0.116	focal	0.116	-	316	5.946	-0.350	-	-	-	-	-	-	-	-	-	-	-	-	0.153	2.001	0.153	2.001
RGL2	-	protein_coding	6	p21.32	-	-	-	-	0.349	focal	0.349	-	832	14.720	0.048	-	-	-	-	-	-	-	-	-	-	-	-	0.449	2.457	0.449	2.457
RGL4	-	protein_coding	22	q11.23	-	-	-	-	-0.664	focal	-0.664	-	152	2.644	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.977	0.915	-0.977	0.915
OR10Q1	Q8NGQ4	protein_coding	11	q12.1	-	-	-	-	0.007	focal	0.007	-	36	2.847	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	1.812	0.009	1.812
NFKBIL1	-	protein_coding	6	p21.33	-	-	-	-	0.168,0.800	focal,focal	0.8	-	246	11.342	0.761	-	-	-	-	-	-	-	-	-	-	-	-	0.220,0.991	2.096,3.579	0.991	3.579
AMD1	P17707	protein_coding	6	q21	-	-	-	-	0.021	focal	0.021	-	3310	77.062	-0.279	-	-	-	-	-	-	-	-	-	-	-	-	0.028	1.835	0.028	1.835
RNU6-774P	-	snRNA	4	q21.23	-	-	-	-	0.004	focal	0.004	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.005	1.807	0.005	1.807
RNU6-629P	-	snRNA	2	q31.2	-	-	-	-	0.051	focal	0.051	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.068	1.886	0.068	1.886
PMF1	-	protein_coding	1	q22	-	-	-	-	0.112	focal	0.112	-	225	6.863	-0.729	-	-	-	-	-	-	-	-	-	-	-	-	0.147	1.994	0.147	1.994
RAPSN	-	protein_coding	11	p11.2	-	-	-	-	0.111	focal	0.111	-	93	3.837	-	-	-	-	-	-	-	-	-	-	-	-	-	0.146	1.992	0.146	1.992
ZNF790	-	protein_coding	19	q13.12	-	-	-	-	-0.002,1.132	focal,focal	1.132	-	1011	21.533	0.131	-	-	-	-	-	-	-	-	-	-	-	-	-0.003,1.372	1.797,4.660	1.372	4.660
ZNF791	-	protein_coding	19	p13.2	-	-	-	-	0.018	focal	0.018	-	6428	111.631	0.305	-	-	-	-	-	-	-	-	-	-	-	-	0.024	1.830	0.024	1.830
ZNF792	-	protein_coding	19	q13.11	-	-	-	-	-0.010	focal	-0.01	-	242	4.688	-0.859	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.783	-0.013	1.783
ZNF793	-	protein_coding	19	q13.12	-	-	-	-	-0.099	focal	-0.099	-	2239	15.295	0.668	-	-	-	-	-	-	-	-	-	-	-	-	-0.134	1.641	-0.134	1.641
RNU6ATAC9P	-	snRNA	14	q22.2	-	-	-	-	-0.663	focal	-0.663	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.975	0.916	-0.975	0.916
