Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
TMX1	Q9H3N1	protein_coding	14	q22.1	-	-	-	-	-0.015	largescale	-0.015	-	-	-	0.214	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
TMX3	Q96JJ7	protein_coding	18	q22.1	-	-	-	-	-0.017	largescale	-0.017	-	-	-	0.626	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
TMX2	Q9Y320	protein_coding	11	q12.1	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-0.686	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
RN7SKP273	-	misc_RNA	11	q23.1	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
RN7SKP272	-	misc_RNA	1	p22.2	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
RN7SKP271	-	misc_RNA	20	q11.22	-	-	-	-	-0.021	largescale	-0.021	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.031	2.163	-0.031	2.163
RN7SKP270	-	misc_RNA	1	p21.3	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
RN7SKP277	-	misc_RNA	7	q31.32	-	-	-	-	0.409	largescale	0.409	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
RN7SKP276	-	misc_RNA	1	q42.13	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
RN7SKP275	-	misc_RNA	4	p16.2	-	-	-	-	-0.016	largescale	-0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
DAZAP1	-	protein_coding	19	p13.3	-	-	-	-	0.381	largescale	0.381	-	-	-	-1.437	-	-	-	-	-	-	-	-	-	-	-	-	0.531	3.192	0.531	3.192
DAZAP2	-	protein_coding	12	q13.13	-	-	-	-	0.409	largescale	0.409	-	-	-	0.864	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
SYP-AS1	-	antisense	X	p11.23	-	-	-	-	-0.009	largescale	-0.009	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.095	-0.013	1.095
OR56B4	-	protein_coding	11	p15.4	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
TRAV29DV5	-	TR_V_gene	14	q11.2	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
OR56B1	Q8NGI3	protein_coding	11	p15.4	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
MLC1	-	protein_coding	22	q13.33	-	-	-	-	-0.033	largescale	-0.033	-	-	-	0.793	-	-	-	-	-	-	-	-	-	-	-	-	-0.049	2.137	-0.049	2.137
TLCD2	-	protein_coding	17	p13.3	-	-	-	-	-0.023	largescale	-0.023	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	2.159	-0.034	2.159
TLCD1	-	protein_coding	17	q11.2	-	-	-	-	-0.023	largescale	-0.023	-	-	-	1.138	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	2.159	-0.034	2.159
C6orf120	-	protein_coding	6	q27	-	-	-	-	-0.011	largescale	-0.011	-	-	-	1.072	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
SLC6A4	P31645	protein_coding	17	q11.2	-	-	-	-	-0.023	largescale	-0.023	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	2.159	-0.034	2.159
CDC42SE2	-	protein_coding	5	q31.1,q23.3	-	-	-	-	-0.012	largescale	-0.012	-	-	-	0.724	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	2.183	-0.018	2.183
RNU6-494P	-	snRNA	12	p11.21	-	-	-	-	0.409	largescale	0.409	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
CDC42SE1	-	protein_coding	1	q21.3	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-0.860	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
OR5AK2	Q8NH90	protein_coding	11	q12.1	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
RERGL	-	protein_coding	12	p12.3	-	-	-	-	0.409	largescale	0.409	-	-	-	1.185	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
UBQLN1P1	-	pseudogene	6	p22.1	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
RNU1-22P	-	snRNA	16	p13.3	-	-	-	-	-0.024	largescale	-0.024	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.156	-0.035	2.156
ALMS1P1	-	pseudogene	2	p13.1	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
TAB3-AS2	-	antisense	X	p21.2	-	-	-	-	-0.009	largescale	-0.009	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.095	-0.013	1.095
APRT	P07741	protein_coding	16	q24.3	-	-	-	-	-0.024	largescale	-0.024	-	-	-	0.690	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.156	-0.035	2.156
C19orf53	-	protein_coding	19	p13.2	-	-	-	-	0.381	largescale	0.381	-	-	-	0.935	-	-	-	-	-	-	-	-	-	-	-	-	0.531	3.192	0.531	3.192
C19orf52	-	protein_coding	19	p13.2	-	-	-	-	0.381	largescale	0.381	-	-	-	-0.258	-	-	-	-	-	-	-	-	-	-	-	-	0.531	3.192	0.531	3.192
C19orf57	-	protein_coding	19	p13.12,p13.13	-	-	-	-	0.381	largescale	0.381	-	-	-	-0.229	-	-	-	-	-	-	-	-	-	-	-	-	0.531	3.192	0.531	3.192
C19orf54	-	protein_coding	19	q13.2	-	-	-	-	0.395	focal	0.395	-	-	-	0.706	-	-	-	-	-	-	-	-	-	-	-	-	0.549	3.234	0.549	3.234
GTF2H2B	-	pseudogene	5	q13.2	-	-	-	-	-0.012	largescale	-0.012	-	-	-	-0.128	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	2.183	-0.018	2.183
LACTB	-	protein_coding	15	q22.2	-	-	-	-	-0.017	largescale	-0.017	-	-	-	0.301	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
RN7SL35P	-	misc_RNA	7	q21.11	-	-	-	-	0.406	largescale	0.406	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.564	3.266	0.564	3.266
RNU6-18P	-	snRNA	15	q13.3	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
CLPSL1	-	protein_coding	6	p21.31	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
CLPSL2	-	protein_coding	6	p21.31	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
PUM2	-	protein_coding	2	p24.1	-	-	-	-	-0.014	largescale	-0.014	-	-	-	0.045	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
PUM3	-	protein_coding	9	p24.2	-	-	-	-	-0.452	focal	-0.452	-	-	-	-0.545	-	-	-	-	-	-	-	-	-	-	-	-	-0.726	1.336	-0.726	1.336
PUM1	-	protein_coding	1	p35.2	-	-	-	-	-0.014	largescale	-0.014	-	-	-	1.397	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
RAD1	-	protein_coding	5	p13.2	-	-	-	-	-0.012	largescale	-0.012	-	-	-	-0.333	-	-	-	-	-	-	-	-	-	-	-	-	-0.018	2.183	-0.018	2.183
RN7SL670P	-	misc_RNA	2	q33.2	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
MRFAP1L1	-	protein_coding	4	p16.1	-	-	-	-	-0.016	largescale	-0.016	-	-	-	-0.752	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
RNU6-741P	-	snRNA	15	q11.2	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
C4orf47	-	protein_coding	4	q35.1	-	-	-	-	-0.016	largescale	-0.016	-	-	-	0.793	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
EQTN	-	protein_coding	9	p21.2	-	-	-	-	-0.007	largescale	-0.007	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.010	2.194	-0.010	2.194
PBRM1	-	protein_coding	3	p21.1	-	yes	-	yes	-0.028	focal	-0.028	-	-	-	-0.264	-	-	-	-	-	-	-	-	-	-	-	-	-0.041	2.148	-0.041	2.148
ANHX	-	protein_coding	12	q24.33	-	-	-	-	0.409	largescale	0.409	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
AKTIP	-	protein_coding	16	q12.2	-	-	-	-	-0.024	largescale	-0.024	-	-	-	0.982	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.156	-0.035	2.156
CYMP	-	pseudogene	1	p13.3	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
LRRC74A	-	protein_coding	14	q24.3	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
RNU6ATAC17P	-	snRNA	20	p11.21	-	-	-	-	-0.021	largescale	-0.021	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.031	2.163	-0.031	2.163
ZC3H3	-	protein_coding	8	q24.3	-	-	-	-	-0.015	largescale	-0.015	-	-	-	2.353	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
COL22A1	-	protein_coding	8	q24.3,q24.23	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-1.341	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
ZC3H4	-	protein_coding	19	q13.32	-	-	-	-	0.392	focal	0.392	-	-	-	0.335	-	-	-	-	-	-	-	-	-	-	-	-	0.545	3.225	0.545	3.225
ZC3H6	-	protein_coding	2	q13	-	-	-	-	-0.014	largescale	-0.014	-	-	-	0.204	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
RNU1-48P	-	snRNA	Y	q11.222	-	-	-	-	-0.098	largescale	-0.098	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.147	0.998	-0.147	0.998
CBX5P1	-	pseudogene	3	p11.1	-	-	-	-	-0.016	largescale	-0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
CYP2J2	P51589	protein_coding	1	p32.1	-	-	-	-	-0.014	largescale	-0.014	-	-	-	0.994	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
TNFRSF10C	-	protein_coding	8	p21.3	-	-	-	-	-0.015	largescale	-0.015	-	-	-	1.290	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
TNFRSF10B	O14763	protein_coding	8	p21.3	yes	-	-	-	-0.015	largescale	-0.015	-	-	-	1.640	-	-	-	-	-	-	-	-	-	-	-	AMG-655|AMG951|HGS-ETR2|LBY135|PRO95780	-0.022	2.176	-0.022	2.176
TNFRSF10A	O00220	protein_coding	8	p21.3	yes	-	-	-	-0.015	largescale	-0.015	-	-	-	1.006	-	-	-	-	-	-	-	-	-	-	-	AMG951|HGS-ETR1	-0.022	2.176	-0.022	2.176
TNFRSF10D	-	protein_coding	8	p21.3	-	-	-	-	-0.015	largescale	-0.015	-	-	-	0.680	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
CLCA2	-	protein_coding	1	p22.3	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
CLCA1	-	protein_coding	1	p22.3	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
CLCA4	-	protein_coding	1	p22.3	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
WFDC10B	-	protein_coding	20	q13.12	-	-	-	-	-0.021	largescale	-0.021	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.031	2.163	-0.031	2.163
WFDC10A	-	protein_coding	20	q13.12	-	-	-	-	-0.021	largescale	-0.021	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.031	2.163	-0.031	2.163
RBMY2AP	-	pseudogene	Y	q11.223	-	-	-	-	-0.098	largescale	-0.098	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.147	0.998	-0.147	0.998
RNU6-1247P	-	snRNA	6	q25.1	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
FAM96A	-	protein_coding	15	q22.31	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-0.431	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
CYP20A1	Q6UW02	protein_coding	2	q33.2	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-0.343	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
SLC43A2	-	protein_coding	17	p13.3	-	-	-	-	-0.023	largescale	-0.023	-	-	-	0.463	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	2.159	-0.034	2.159
OR14A16	Q8NHC5	protein_coding	1	q44	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
ZNF732	-	protein_coding	4	p16.3	-	-	-	-	-0.016	largescale	-0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
ZNF730	-	protein_coding	19	p12	-	-	-	-	0.381	largescale	0.381	-	-	-	-1.700	-	-	-	-	-	-	-	-	-	-	-	-	0.531	3.192	0.531	3.192
ZNF736	-	protein_coding	7	q11.21	-	-	-	-	0.406	largescale	0.406	-	-	-	-0.787	-	-	-	-	-	-	-	-	-	-	-	-	0.564	3.266	0.564	3.266
ZNF737	-	protein_coding	19	p12	-	-	-	-	0.381	largescale	0.381	-	-	-	-1.230	A470T	19:20727601	-	MODERATE	9.155	142	2.273	44	0.000	45	5	-	0.531	3.192	0.531	3.192
RNU6-181P	-	snRNA	15	q26.3	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
UBIAD1	-	protein_coding	1	p36.22	-	-	-	-	-0.034	focal	-0.034	-	-	-	0.858	-	-	-	-	-	-	-	-	-	-	-	-	-0.050	2.134	-0.050	2.134
ZNF738	-	protein_coding	19	p12	-	-	-	-	0.381	largescale	0.381	-	-	-	-1.532	-	-	-	-	-	-	-	-	-	-	-	-	0.531	3.192	0.531	3.192
SLC43A1	-	protein_coding	11	q12.1	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-1.520	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
RADIL	-	protein_coding	7	p22.1	-	-	-	-	0.406	largescale	0.406	-	-	-	1.207	-	-	-	-	-	-	-	-	-	-	-	-	0.564	3.266	0.564	3.266
ZNF317P1	-	pseudogene	8	q22.1	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
RNU6-522P	-	snRNA	6	p22.3	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
KRT16P5	-	pseudogene	17	p11.2	-	-	-	-	-0.023	largescale	-0.023	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	2.159	-0.034	2.159
OR11G2	Q8NGC1	protein_coding	14	q11.2	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
TRBV19	-	TR_V_gene	7	q34	-	-	-	-	0.409	largescale	0.409	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
TRBV2	-	TR_V_gene	7	q34	-	-	-	-	0.409	largescale	0.409	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
SLCO5A1	-	protein_coding	8	q13.3	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-1.237	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
TRBV1	-	TR_V_pseudogene	7	q34	-	-	-	-	0.409	largescale	0.409	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
NHS	-	protein_coding	X	p22.13	-	-	-	-	-0.009	largescale	-0.009	-	-	-	0.679	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.095	-0.013	1.095
APOL6	-	protein_coding	22	q12.3	-	-	-	-	-0.033	largescale	-0.033	-	-	-	0.628	-	-	-	-	-	-	-	-	-	-	-	-	-0.049	2.137	-0.049	2.137
APOL5	-	protein_coding	22	q12.3	-	-	-	-	-0.033	largescale	-0.033	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.049	2.137	-0.049	2.137
APOL4	-	protein_coding	22	q12.3	-	-	-	-	-0.033	largescale	-0.033	-	-	-	0.201	-	-	-	-	-	-	-	-	-	-	-	-	-0.049	2.137	-0.049	2.137
APOL3	-	protein_coding	22	q12.3	-	-	-	-	-0.033	largescale	-0.033	-	-	-	-0.705	-	-	-	-	-	-	-	-	-	-	-	-	-0.049	2.137	-0.049	2.137
APOL2	-	protein_coding	22	q12.3	-	-	-	-	-0.033	largescale	-0.033	-	-	-	-0.973	-	-	-	-	-	-	-	-	-	-	-	-	-0.049	2.137	-0.049	2.137
APOL1	-	protein_coding	22	q12.3	-	-	-	-	-0.033	largescale	-0.033	-	-	-	-0.579	-	-	-	-	-	-	-	-	-	-	-	-	-0.049	2.137	-0.049	2.137
NOS1	P29475	protein_coding	12	q24.22	-	-	-	-	0.409	largescale	0.409	-	-	-	0.519	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
NOS2	P35228	protein_coding	17	q11.2	-	-	-	-	-0.023	largescale	-0.023	-	-	-	1.376	-	-	-	-	-	-	-	-	-	-	-	-	-0.034	2.159	-0.034	2.159
NOS3	P29474	protein_coding	7	q36.1	-	-	-	-	0.409	largescale	0.409	-	-	-	1.825	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
RNU6-645P	-	snRNA	6	p22.3	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
AQP8	-	protein_coding	16	p12.1	-	-	-	-	-0.024	largescale	-0.024	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.156	-0.035	2.156
LCP2	-	protein_coding	5	q35.1	-	-	-	-	-0.022	largescale	-0.022	-	-	-	0.108	-	-	-	-	-	-	-	-	-	-	-	-	-0.032	2.161	-0.032	2.161
LCP1	-	protein_coding	13	q14.13	-	yes	-	-	-0.618	largescale	-0.618	-	-	-	-0.944	-	-	-	-	-	-	-	-	-	-	-	-	-1.036	1.078	-1.036	1.078
STRCP1	-	pseudogene	15	q15.3	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
ZNF121	-	protein_coding	19	p13.2	-	-	-	-	0.381	largescale	0.381	-	-	-	-0.252	-	-	-	-	-	-	-	-	-	-	-	-	0.531	3.192	0.531	3.192
MIR125B1	-	miRNA	11	q24.1	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
NLGN4Y-AS1	-	antisense	Y	q11.221	-	-	-	-	-0.098	largescale	-0.098	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.147	0.998	-0.147	0.998
SRRM1P2	-	pseudogene	3	p12.1	-	-	-	-	-0.016	largescale	-0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.024	2.174	-0.024	2.174
SRRM1P3	-	pseudogene	X	q26.3	-	-	-	-	-0.009	largescale	-0.009	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.095	-0.013	1.095
RPP14	-	protein_coding	3	p14.3	-	-	-	-	-0.014	focal	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
TRDV1	-	TR_V_gene	14	q11.2	-	-	-	-	-0.015	largescale	-0.015	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.022	2.176	-0.022	2.176
MIR4698	-	miRNA	12	q13.11	-	-	-	-	0.409	largescale	0.409	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
MIR4699	-	miRNA	12	q21.31	-	-	-	-	0.409	largescale	0.409	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
LARS2-AS1	-	antisense	3	p21.31	-	-	-	-	-0.013	largescale	-0.013	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.019	2.181	-0.019	2.181
ZFYVE9P1	-	pseudogene	X	q26.3	-	-	-	-	-0.009	largescale	-0.009	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.013	1.095	-0.013	1.095
MIR4692	-	miRNA	11	q13.4	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
MIR4693	-	miRNA	11	q22.3	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
MIR4690	-	miRNA	11	q13.1	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
MIR4691	-	miRNA	11	q13.2	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
MIR4696	-	miRNA	11	q13.4	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
MIR4697	-	miRNA	11	q25	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-1.303	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
MIR4694	-	miRNA	11	p15.1	-	-	-	-	-0.017	largescale	-0.017	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.025	2.172	-0.025	2.172
MIR4695	-	miRNA	1	p36.13	-	-	-	-	-0.034	focal	-0.034	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.050	2.134	-0.050	2.134
SCARNA7	-	snoRNA	3	q25.33	-	-	-	-	-0.010	largescale	-0.01	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.015	2.188	-0.015	2.188
AGPS	-	protein_coding	2	q31.2	-	-	-	-	-0.014	largescale	-0.014	-	-	-	0.954	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
DDX18	-	protein_coding	2	q14.1	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-0.497	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
RNU6-457P	-	snRNA	16	p13.3	-	-	-	-	-0.024	largescale	-0.024	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	2.156	-0.035	2.156
GCM1	-	protein_coding	6	p12.1	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
GCM2	-	protein_coding	6	p24.2	-	-	-	-	-0.011	largescale	-0.011	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.016	2.185	-0.016	2.185
URGCP	-	protein_coding	7	p13	-	-	-	-	0.406	largescale	0.406	-	-	-	1.080	-	-	-	-	-	-	-	-	-	-	-	-	0.564	3.266	0.564	3.266
SCARNA4	-	snoRNA	2	q22,q21.1	-	-	-	-	-0.014	largescale	-0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.021	2.179	-0.021	2.179
SMAGP	-	protein_coding	12	q13.13	-	-	-	-	0.409	largescale	0.409	-	-	-	1.479	-	-	-	-	-	-	-	-	-	-	-	-	0.568	3.275	0.568	3.275
RN7SKP8	-	misc_RNA	13	q32.2	-	-	-	-	-0.618	largescale	-0.618	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.036	1.078	-1.036	1.078
RN7SKP9	-	misc_RNA	13	q32.3	-	-	-	-	-0.618	largescale	-0.618	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.036	1.078	-1.036	1.078
RN7SKP6	-	misc_RNA	13	q21.1	-	-	-	-	-0.618	largescale	-0.618	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.036	1.078	-1.036	1.078
RN7SKP7	-	misc_RNA	13	q32.1	-	-	-	-	-0.618	largescale	-0.618	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.036	1.078	-1.036	1.078
RN7SKP5	-	misc_RNA	13	q14.13	-	-	-	-	-0.618	largescale	-0.618	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.036	1.078	-1.036	1.078
RN7SKP2	-	misc_RNA	13	q14.11	-	-	-	-	-0.618	largescale	-0.618	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.036	1.078	-1.036	1.078
