Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
CDKN2B	-	protein_coding	9	p21.3	yes	-	-	-	0.510	focal	0.51	-	1180	26.017	1.576	-	-	-	-	-	-	-	-	-	-	-	PD-332991	0.614	3.060	0.614	3.060
CDKN2C	-	protein_coding	1	p32.3	-	yes	-	-	1.231	focal	1.231	-	4314	116.332	0.441	-	-	-	-	-	-	-	-	-	-	-	-	1.424	5.368	1.424	5.368
CDKN2A	-	protein_coding	9	p21.3	yes	yes	-	yes	0.006,0.510	focal,focal	0.51	-	6581	133.824	1.913	-	-	-	-	-	-	-	-	-	-	-	PD-332991	0.007,0.614	2.010,3.060	0.614	3.060
CDKN2D	-	protein_coding	19	p13.2	-	-	-	-	0.289	focal	0.289	-	181	10.775	0.789	-	-	-	-	-	-	-	-	-	-	-	-	0.353	2.554	0.353	2.554
MIR1251	-	miRNA	12	q23.1	-	-	-	-	-0.103	focal	-0.103	-	111	118.233	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.130	1.828	-0.130	1.828
MIR1250	-	miRNA	17	q25.3	-	-	-	-	0.009	focal	0.009	-	5	3.959	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.016	0.011	2.016
EDEM2	-	protein_coding	20	q11.22	-	-	-	-	-0.031	focal	-0.031	-	964	25.466	0.356	-	-	-	-	-	-	-	-	-	-	-	-	-0.039	1.947	-0.039	1.947
EDEM3	-	protein_coding	1	q25.3	-	-	-	-	0.349	focal	0.349	-	3844	44.072	0.970	-	-	-	-	-	-	-	-	-	-	-	-	0.424	2.684	0.424	2.684
EDEM1	-	protein_coding	3	p26.1	-	-	-	-	0.220	focal	0.22	-	1792	23.725	-0.591	-	-	-	-	-	-	-	-	-	-	-	-	0.270	2.412	0.270	2.412
ZNF560	-	protein_coding	19	p13.2	-	-	-	-	0.182	focal	0.182	-	40	1.262	-	-	-	-	-	-	-	-	-	-	-	-	-	0.224	2.336	0.224	2.336
SERPINA13P	-	pseudogene	14	q32.13	-	-	-	-	-0.112	focal	-0.112	-	4	0.208	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.141	1.813	-0.141	1.813
TRANK1	-	protein_coding	3	p22.2	-	-	-	-	0.117	focal	0.117	-	5755	46.049	1.358	-	-	-	-	-	-	-	-	-	-	-	-	0.145	2.211	0.145	2.211
SAP30L	-	protein_coding	5	q33.2	-	-	-	-	0.027	focal	0.027	-	959	12.702	-1.253	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.047	0.034	2.047
CCL2	P13500	protein_coding	17	q12	-	-	-	-	-0.824	focal	-0.824	-	1215	95.612	-1.050	-	-	-	-	-	-	-	-	-	-	-	-	-1.133	0.912	-1.133	0.912
CCL3	-	protein_coding	17	q12	-	-	-	-	-0.901	focal	-0.901	-	625	37.430	0.462	-	-	-	-	-	-	-	-	-	-	-	-	-1.254	0.839	-1.254	0.839
CCL1	-	protein_coding	17	q12	-	-	-	-	-0.824	focal	-0.824	-	4	0.605	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.133	0.912	-1.133	0.912
CCL7	-	protein_coding	17	q12	-	-	-	-	-0.824	focal	-0.824	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.133	0.912	-1.133	0.912
CCL4	-	protein_coding	17	q12	-	-	-	-	-0.901	focal	-0.901	-	1477	65.036	0.491	-	-	-	-	-	-	-	-	-	-	-	-	-1.254	0.839	-1.254	0.839
CCL5	P13501	protein_coding	17	q12	-	-	-	-	-0.901	focal	-0.901	-	0	0.000	-2.760	-	-	-	-	-	-	-	-	-	-	-	-	-1.254	0.839	-1.254	0.839
CCL8	P80075	protein_coding	17	q12	-	-	-	-	-0.824	focal	-0.824	-	9	0.639	-1.031	-	-	-	-	-	-	-	-	-	-	-	-	-1.133	0.912	-1.133	0.912
VPS13A-AS1	-	antisense	9	q21.2	-	-	-	-	-0.087	focal	-0.087	-	4	0.690	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.110	1.854	-0.110	1.854
TBC1D25	-	protein_coding	X	p11.23	-	-	-	-	0.159	focal	0.159	-	368	7.797	0.329	-	-	-	-	-	-	-	-	-	-	-	-	0.196	1.146	0.196	1.146
HCCS	-	protein_coding	X	p22.2	-	-	-	-	0.262	focal	0.262	-	520	19.926	-1.289	-	-	-	-	-	-	-	-	-	-	-	-	0.321	1.249	0.321	1.249
RPL8P2	-	pseudogene	21	q22.11	-	-	-	-	-0.008	focal	-0.008	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.010	1.986	-0.010	1.986
OR2AG2	A6NM03	protein_coding	11	p15.4	-	-	-	-	-0.159	focal	-0.159	-	8	0.670	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.202	1.739	-0.202	1.739
OR2AG1	Q9H205	protein_coding	11	p15.4	-	-	-	-	-0.159	focal	-0.159	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.202	1.739	-0.202	1.739
UBP1	-	protein_coding	3	p22.3	-	-	-	-	0.072	focal	0.072	-	2698	24.734	1.833	-	-	-	-	-	-	-	-	-	-	-	-	0.089	2.128	0.089	2.128
PERM1	-	protein_coding	1	p36.33	-	-	-	-	0.057	focal	0.057	-	71	2.062	-	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.101	0.071	2.101
RNU6-427P	-	snRNA	6	q24.1	-	-	-	-	0.011	focal	0.011	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.019	0.014	2.019
ZNF582-AS1	-	lincRNA	19	q13.43	-	-	-	-	0.223	focal	0.223	-	10	0.439	-0.560	-	-	-	-	-	-	-	-	-	-	-	-	0.274	2.418	0.274	2.418
RPL31P9	-	pseudogene	18	q22.1	-	-	-	-	0.061	focal	0.061	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.076	2.108	0.076	2.108
RPL31P7	-	pseudogene	17	q25.3	-	-	-	-	0.009	focal	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.011	2.016	0.011	2.016
RPL31P1	-	pseudogene	21	q22.3	-	-	-	-	-0.081	focal	-0.081	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.102	1.864	-0.102	1.864
RPL31P3	-	pseudogene	20	q11.21	-	-	-	-	-0.354	focal	-0.354	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.458	1.456	-0.458	1.456
RPL31P2	-	pseudogene	20	q11.22	-	-	-	-	-0.035	focal	-0.035	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.044	1.940	-0.044	1.940
C8orf58	-	protein_coding	8	p21.3	-	-	-	-	-0.200	focal	-0.2	-	518	13.973	-0.074	-	-	-	-	-	-	-	-	-	-	-	-	-0.255	1.676	-0.255	1.676
C8orf59	-	protein_coding	8	q21.2	-	-	-	-	-0.267	focal	-0.267	-	226	8.063	-0.877	-	-	-	-	-	-	-	-	-	-	-	-	-0.342	1.578	-0.342	1.578
OR1AA1P	-	pseudogene	X	q26.2	-	-	-	-	0.204	focal	0.204	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.251	1.190	0.251	1.190
MT1XP1	-	pseudogene	1	p36.13	-	-	-	-	0.360	focal	0.36	-	75	36.078	-	-	-	-	-	-	-	-	-	-	-	-	-	0.438	2.709	0.438	2.709
RNU2-23P	-	snRNA	11	q13.1	-	-	-	-	-0.253	focal	-0.253	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.324	1.598	-0.324	1.598
KDM6A	-	protein_coding	X	p11.3	-	yes	-	yes	0.333	focal	0.333	-	10278	135.137	0.730	-	-	-	-	-	-	-	-	-	-	-	-	0.405	1.325	0.405	1.325
RNU6-485P	-	snRNA	12	p13.31	-	-	-	-	-0.189	focal	-0.189	-	1	0.836	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.240	1.693	-0.240	1.693
HMSD	A8MTL9	protein_coding	18	q22.1	-	-	-	-	-0.149	focal	-0.149	-	6	0.358	-1.418	-	-	-	-	-	-	-	-	-	-	-	-	-0.189	1.755	-0.189	1.755
ZNF808	-	protein_coding	19	q13.41	-	-	-	-	0.213	focal	0.213	-	15837	282.946	2.183	-	-	-	-	-	-	-	-	-	-	-	-	0.262	2.398	0.262	2.398
SNORD116-30	-	snoRNA	15	q11.2	-	-	-	-	-0.484	focal	-0.484	-	24	25.263	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.635	1.287	-0.635	1.287
ZNF805	-	protein_coding	19	q13.43	-	-	-	-	0.356	focal	0.356	-	5684	199.987	1.593	-	-	-	-	-	-	-	-	-	-	-	-	0.433	2.700	0.433	2.700
ZNF806	-	pseudogene	2	q21.2	-	-	-	-	-0.266	focal	-0.266	-	35	1.765	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.341	1.579	-0.341	1.579
ZNF807	-	pseudogene	19	q13.11	-	-	-	-	0.116	focal	0.116	-	93	4.875	-	-	-	-	-	-	-	-	-	-	-	-	-	0.144	2.209	0.144	2.209
ZNF800	-	protein_coding	7	q31.33	-	-	-	-	0.389	focal	0.389	-	3605	55.680	1.211	-	-	-	-	-	-	-	-	-	-	-	-	0.472	2.774	0.472	2.774
FAM65C	-	protein_coding	20	q13.13	-	-	-	-	0.105	focal	0.105	-	1819	27.085	0.912	-	-	-	-	-	-	-	-	-	-	-	-	0.130	2.189	0.130	2.189
FAM65B	-	protein_coding	6	p22.3	-	-	-	-	0.026	focal	0.026	-	489	5.684	0.162	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.045	0.032	2.045
FAM65A	-	protein_coding	16	q22.1	-	-	-	-	-0.166	focal	-0.166	-	8077	107.382	-0.085	-	-	-	-	-	-	-	-	-	-	-	-	-0.211	1.728	-0.211	1.728
QRFPR	Q96P65	protein_coding	4	q27	-	-	-	-	-0.015	focal	-0.015	-	37	1.533	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.019	1.974	-0.019	1.974
UGDH-AS1	-	antisense	4	p14	-	-	-	-	-0.064	focal	-0.064	-	4	0.128	-1.524	-	-	-	-	-	-	-	-	-	-	-	-	-0.080	1.892	-0.080	1.892
MT-TN	-	-	-	-	-	-	-	-	-	-	-	-	13	15.934	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MT-TI	-	-	-	-	-	-	-	-	-	-	-	-	8	10.374	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SKOR2	-	protein_coding	18	q21.1	-	-	-	-	-0.350	focal	-0.35	-	83	2.436	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.453	1.461	-0.453	1.461
SKOR1	-	protein_coding	15	q23	-	-	-	-	-0.341	focal	-0.341	-	1211	24.191	0.423	-	-	-	-	-	-	-	-	-	-	-	-	-0.441	1.474	-0.441	1.474
PHB2	-	protein_coding	12	p13.31	-	-	-	-	0.031	focal	0.031	-	748	26.749	-0.108	-	-	-	-	-	-	-	-	-	-	-	-	0.039	2.054	0.039	2.054
RNU2-64P	-	snRNA	3	p13	-	-	-	-	0.068	focal	0.068	-	2	0.937	-	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.121	0.085	2.121
ACCS	Q96QU6	protein_coding	11	p11.2	-	-	-	-	-0.203	focal	-0.203	-	2008	30.838	0.260	-	-	-	-	-	-	-	-	-	-	-	-	-0.259	1.672	-0.259	1.672
OR5M12P	-	pseudogene	11	q12.1	-	-	-	-	-0.294	focal	-0.294	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.378	1.539	-0.378	1.539
C16orf45	-	protein_coding	16	p13.11	-	-	-	-	-0.203	focal	-0.203	-	1658	40.224	-1.775	-	-	-	-	-	-	-	-	-	-	-	-	-0.259	1.672	-0.259	1.672
RNU6-198P	-	snRNA	2	p22.1	-	-	-	-	-0.138	focal	-0.138	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.175	1.772	-0.175	1.772
C16orf47	-	protein_coding	16	q22.3	-	-	-	-	-0.135	focal	-0.135	-	13	0.889	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.171	1.777	-0.171	1.777
C16orf46	-	protein_coding	16	q23.2	-	-	-	-	-0.203	focal	-0.203	-	310	11.708	0.646	-	-	-	-	-	-	-	-	-	-	-	-	-0.259	1.672	-0.259	1.672
INTU	-	protein_coding	4	q28.1	-	-	-	-	-0.012,0.363	focal,focal	0.363	-	6789	99.514	1.010	-	-	-	-	-	-	-	-	-	-	-	-	-0.015,0.441	1.979,2.715	0.441	2.715
GJA10	-	protein_coding	6	q15	-	-	-	-	-0.028	focal	-0.028	-	2	0.108	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.035	1.952	-0.035	1.952
AGTPBP1	Q9UPW5	protein_coding	9	q21.33	-	-	-	-	-0.142	focal	-0.142	-	2299	41.656	-0.142	-	-	-	-	-	-	-	-	-	-	-	-	-0.180	1.766	-0.180	1.766
GPIHBP1	-	protein_coding	8	q24.3	-	-	-	-	-0.639	focal	-0.639	-	105	4.119	-0.438	-	-	-	-	-	-	-	-	-	-	-	-	-0.855	1.105	-0.855	1.105
CLIC1P1	-	pseudogene	12	q24.31	-	-	-	-	-0.149	focal	-0.149	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.189	1.755	-0.189	1.755
TOP1P1	-	pseudogene	1	q24.3	-	-	-	-	0.046	focal	0.046	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.057	2.081	0.057	2.081
RPN1	-	protein_coding	3	q21.3	-	yes	-	-	0.026	focal	0.026	-	5221	117.137	0.231	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.045	0.032	2.045
SPIDR	-	protein_coding	8	q11.21	-	-	-	-	-0.094,0.294,-0.417	focal,focal,focal	-0.417	-	6908	82.665	-0.113	-	-	-	-	-	-	-	-	-	-	-	-	-0.118,0.359,-0.543	1.842,2.565,1.372	-0.543	1.372
TMEM191C	-	lincRNA	22	q11.21	-	-	-	-	-0.077	focal	-0.077	-	73	1.519	-0.255	-	-	-	-	-	-	-	-	-	-	-	-	-0.097	1.870	-0.097	1.870
TMEM191A	-	processed_transcript	22	q11.21	-	-	-	-	-0.077	focal	-0.077	-	29	0.898	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.097	1.870	-0.097	1.870
RNU6-298P	-	snRNA	17	q11.2	-	-	-	-	-0.613	focal	-0.613	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.818	1.135	-0.818	1.135
LUC7L3	-	protein_coding	17	q21.33	-	-	-	-	0.253	focal	0.253	-	62068	681.321	1.148	-	-	-	-	-	-	-	-	-	-	-	-	0.310	2.479	0.310	2.479
LUC7L2	-	protein_coding	7	q34	-	-	-	-	0.347,0.477	focal,focal	0.477	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.422,0.575	2.680,2.980	0.575	2.980
FAM131A	-	protein_coding	3	q27.1	-	-	-	-	0.300	focal	0.3	-	3082	41.800	1.462	-	-	-	-	-	-	-	-	-	-	-	-	0.366	2.578	0.366	2.578
FAM131B	-	protein_coding	7	q34	-	yes	-	-	0.438	focal	0.438	-	509	7.083	-0.719	Q257E	7:143053957	-	MODERATE	25.000	52	0.000	94	0.000	5	4	-	0.529	2.887	0.529	2.887
FAM131C	-	protein_coding	1	p36.13	-	-	-	-	0.360	focal	0.36	-	33	1.736	0.433	-	-	-	-	-	-	-	-	-	-	-	-	0.438	2.709	0.438	2.709
MIR5699	-	miRNA	10	p15.3	-	-	-	-	-0.811	focal	-0.811	-	12	11.930	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.113	0.925	-1.113	0.925
MIR5698	-	miRNA	1	q21.3	-	-	-	-	-0.126	focal	-0.126	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.159	1.791	-0.159	1.791
MIR5691	-	miRNA	11	p15.4	-	-	-	-	-0.061	focal	-0.061	-	5	6.579	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.077	1.896	-0.077	1.896
MIR5690	-	miRNA	6	p21.31	-	-	-	-	0.135	focal	0.135	-	2333	2859.476	-	-	-	-	-	-	-	-	-	-	-	-	-	0.167	2.245	0.167	2.245
MIR5693	-	miRNA	13	q14.3	-	-	-	-	0.131	focal	0.131	-	52	63.735	-	-	-	-	-	-	-	-	-	-	-	-	-	0.162	2.238	0.162	2.238
MIR5695	-	miRNA	19	p13.2	-	-	-	-	0.938	focal	0.938	-	35	36.842	-	-	-	-	-	-	-	-	-	-	-	-	-	1.101	4.290	1.101	4.290
MIR5694	-	miRNA	14	q24.1	-	-	-	-	-0.001	focal	-0.001	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.001	1.998	-0.001	1.998
MIR5697	-	miRNA	1	p36.22	-	-	-	-	0.706	focal	0.706	-	66	75.708	-	-	-	-	-	-	-	-	-	-	-	-	-	0.839	3.578	0.839	3.578
MIR5696	-	miRNA	2	q11.2	-	-	-	-	-0.272	focal	-0.272	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.349	1.570	-0.349	1.570
NME4	-	protein_coding	16	p13.3	-	-	-	-	-0.312	focal	-0.312	-	1659	40.523	-1.036	-	-	-	-	-	-	-	-	-	-	-	-	-0.402	1.514	-0.402	1.514
NME5	-	protein_coding	5	q31.2	-	-	-	-	0.001	focal	0.001	-	374	14.019	0.210	-	-	-	-	-	-	-	-	-	-	-	-	0.001	2.002	0.001	2.002
NME6	-	protein_coding	3	p21.31	-	-	-	-	0.017	focal	0.017	-	342	6.489	1.401	-	-	-	-	-	-	-	-	-	-	-	-	0.021	2.030	0.021	2.030
NME7	-	protein_coding	1	q24.2	-	-	-	-	0.185	focal	0.185	-	840	13.101	0.767	-	-	-	-	-	-	-	-	-	-	-	-	0.228	2.342	0.228	2.342
NME1	P15531	protein_coding	17	q21.33	-	-	-	-	-0.014,1.045	focal,focal	1.045	-	1188	30.918	-0.799	-	-	-	-	-	-	-	-	-	-	-	-	-0.018,1.220	1.976,4.658	1.220	4.658
NME2	P22392	protein_coding	17	q21.33	-	-	-	-	-0.014,1.045	focal,focal	1.045	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.018,1.220	1.976,4.658	1.220	4.658
NME3	-	protein_coding	16	p13.3	-	-	-	-	-0.382	focal	-0.382	-	332	20.557	-0.153	-	-	-	-	-	-	-	-	-	-	-	-	-0.496	1.418	-0.496	1.418
NME8	Q8N427	protein_coding	7	p14.1	-	-	-	-	0.456	focal	0.456	-	134	4.916	-	-	-	-	-	-	-	-	-	-	-	-	-	0.551	2.929	0.551	2.929
NME9	Q86XW9	protein_coding	3	q22.3	-	-	-	-	0.146	focal	0.146	-	165	3.949	0.834	-	-	-	-	-	-	-	-	-	-	-	-	0.180	2.266	0.180	2.266
FREM3	-	protein_coding	4	q31.21	-	-	-	-	-0.082	focal	-0.082	-	37	0.482	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.103	1.862	-0.103	1.862
FREM2	-	protein_coding	13	q13.3	-	-	-	-	0.144,0.327	focal,focal	0.327	-	27976	166.552	1.003	-	-	-	-	-	-	-	-	-	-	-	-	0.178,0.398	2.262,2.636	0.398	2.636
FREM1	-	protein_coding	9	p22.3	-	-	-	-	-0.037	focal	-0.037	-	3720	30.919	1.855	-	-	-	-	-	-	-	-	-	-	-	-	-0.046	1.937	-0.046	1.937
PID1	-	protein_coding	2	q36.3	-	-	-	-	-0.160	focal	-0.16	-	421	11.197	-0.870	-	-	-	-	-	-	-	-	-	-	-	-	-0.203	1.738	-0.203	1.738
ZNF37A	-	protein_coding	10	p11.1	-	-	-	-	-0.891	focal	-0.891	-	2903	34.959	0.359	-	-	-	-	-	-	-	-	-	-	-	-	-1.238	0.848	-1.238	0.848
EPB42	P16452	protein_coding	15	q15.2	-	-	-	-	-0.330	focal	-0.33	-	23	0.369	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.426	1.489	-0.426	1.489
EPB41	-	protein_coding	1	p35.3	-	-	-	-	0.244	focal	0.244	-	3510	37.920	-0.084	-	-	-	-	-	-	-	-	-	-	-	-	0.299	2.461	0.299	2.461
GSKIP	-	protein_coding	14	q32.2	-	-	-	-	0.098	focal	0.098	-	175	3.445	-1.152	-	-	-	-	-	-	-	-	-	-	-	-	0.121	2.176	0.121	2.176
MATR3	-	protein_coding	5	q31.2	-	-	-	-	0.662	focal	0.662	-	48092	293.337	0.692	-	-	-	-	-	-	-	-	-	-	-	-	0.789	3.456	0.789	3.456
RNU6-566P	-	snRNA	2	p21	-	-	-	-	-0.281	focal	-0.281	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.361	1.558	-0.361	1.558
CYP4F3	Q08477	protein_coding	19	p13.12	-	-	-	-	0.043	focal	0.043	-	557	9.035	0.339	-	-	-	-	-	-	-	-	-	-	-	-	0.054	2.076	0.054	2.076
RN7SKP30	-	misc_RNA	4	q12	-	-	-	-	0.001	focal	0.001	-	7	1.875	-	-	-	-	-	-	-	-	-	-	-	-	-	0.001	2.002	0.001	2.002
TIAM1	-	protein_coding	21	q22.11	-	-	-	-	-0.008	focal	-0.008	-	5050	51.633	0.976	-	-	-	-	-	-	-	-	-	-	-	-	-0.010	1.986	-0.010	1.986
TIAM2	-	protein_coding	6	q25.3,q25.2	-	-	-	-	-0.043	focal	-0.043	-	2488	19.304	0.353	-	-	-	-	-	-	-	-	-	-	-	-	-0.054	1.927	-0.054	1.927
OR7E97P	-	pseudogene	3	q21.2	-	-	-	-	-0.129	focal	-0.129	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.163	1.786	-0.163	1.786
GFOD2	-	protein_coding	16	q22.1	-	-	-	-	-0.166	focal	-0.166	-	781	9.447	0.894	-	-	-	-	-	-	-	-	-	-	-	-	-0.211	1.728	-0.211	1.728
GFOD1	-	protein_coding	6	p23,p24.1	-	-	-	-	0.105	focal	0.105	-	482	4.036	0.133	-	-	-	-	-	-	-	-	-	-	-	-	0.130	2.189	0.130	2.189
HAUS4P1	-	pseudogene	1	q24.2	-	-	-	-	0.153	focal	0.153	-	5	0.391	-	-	-	-	-	-	-	-	-	-	-	-	-	0.189	2.280	0.189	2.280
KATNAL1	-	protein_coding	13	q12.3	-	-	-	-	0.718	focal	0.718	-	3299	36.419	1.934	-	-	-	-	-	-	-	-	-	-	-	-	0.853	3.612	0.853	3.612
KATNAL2	-	protein_coding	18	q21.1	-	-	-	-	-0.137	focal	-0.137	-	1812	42.364	0.184	-	-	-	-	-	-	-	-	-	-	-	-	-0.173	1.774	-0.173	1.774
ATG10	-	protein_coding	5	q14.2,q14.1	-	-	-	-	0.216	focal	0.216	-	509	8.358	-1.053	-	-	-	-	-	-	-	-	-	-	-	-	0.265	2.404	0.265	2.404
ATG12	-	protein_coding	5	q22.3	-	-	-	-	0.168	focal	0.168	-	378	3.804	-0.889	-	-	-	-	-	-	-	-	-	-	-	-	0.207	2.309	0.207	2.309
ATG13	-	protein_coding	11	p11.2	-	-	-	-	-0.056	focal	-0.056	-	4122	50.418	0.071	-	-	-	-	-	-	-	-	-	-	-	-	-0.070	1.905	-0.070	1.905
ATG14	-	protein_coding	14	q22.3	-	-	-	-	0.030	focal	0.03	-	1987	35.191	1.526	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.053	0.037	2.053
RNU6-835P	-	snRNA	14	q31.3	-	-	-	-	0.066	focal	0.066	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.082	2.117	0.082	2.117
RNU7-50P	-	snRNA	11	p15.4	-	-	-	-	-0.050	focal	-0.05	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.063	1.915	-0.063	1.915
RNU6-192P	-	snRNA	20	p12.1	-	-	-	-	0.043	focal	0.043	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.054	2.076	0.054	2.076
MIR3692	-	miRNA	6	q25.3	-	-	-	-	-0.092	focal	-0.092	-	61	79.100	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.116	1.846	-0.116	1.846
MIR3691	-	miRNA	6	p25.1	-	-	-	-	0.034	focal	0.034	-	4	3.977	-	-	-	-	-	-	-	-	-	-	-	-	-	0.042	2.060	0.042	2.060
MIR3690	-	miRNA	X	p22.33	-	-	-	-	-	-	-	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
RNU5A-6P	-	snRNA	18	q11.2	-	-	-	-	-0.118	focal	-0.118	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.149	1.804	-0.149	1.804
VSTM2L	-	protein_coding	20	q11.23	-	-	-	-	0.337	focal	0.337	-	212	9.648	-0.583	-	-	-	-	-	-	-	-	-	-	-	-	0.410	2.658	0.410	2.658
RNU7-18P	-	snRNA	3	q29	-	-	-	-	0.106	focal	0.106	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.131	2.191	0.131	2.191
VSTM2A	-	protein_coding	7	p11.2	-	-	-	-	0.269	focal	0.269	-	30	0.450	-0.811	-	-	-	-	-	-	-	-	-	-	-	-	0.329	2.512	0.329	2.512
VSTM2B	-	protein_coding	19	q12	-	-	-	-	-0.057	focal	-0.057	-	72	4.329	-0.694	-	-	-	-	-	-	-	-	-	-	-	-	-0.072	1.903	-0.072	1.903
TRBV4-2	-	TR_V_gene	7	q34	-	-	-	-	0.331	focal	0.331	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.403	2.645	0.403	2.645
VN1R88P	-	pseudogene	19	p12	-	-	-	-	0.021	focal	0.021	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.037	0.026	2.037
C1orf43	-	protein_coding	1	q21.3	-	-	-	-	0.056	focal	0.056	-	1415	49.034	-0.404	-	-	-	-	-	-	-	-	-	-	-	-	0.070	2.099	0.070	2.099
PTAFR	P25105	protein_coding	1	p35.3	-	-	-	-	0.395	focal	0.395	-	268	5.095	-0.581	-	-	-	-	-	-	-	-	-	-	-	-	0.479	2.787	0.479	2.787
OPA1-AS1	-	antisense	3	q29	-	-	-	-	0.200	focal	0.2	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.246	2.372	0.246	2.372
SPICE1	-	protein_coding	3	q13.2	-	-	-	-	0.143	focal	0.143	-	4622	52.077	2.169	-	-	-	-	-	-	-	-	-	-	-	-	0.177	2.260	0.177	2.260
LINC00599	-	lincRNA	8	p23.1	-	-	-	-	-0.478	focal	-0.478	-	9	0.195	-1.061	-	-	-	-	-	-	-	-	-	-	-	-	-0.627	1.295	-0.627	1.295
LINC00598	-	lincRNA	13	q14.11	-	-	-	-	0.228	focal	0.228	-	3	0.259	-	-	-	-	-	-	-	-	-	-	-	-	-	0.280	2.428	0.280	2.428
OR7E35P	-	pseudogene	4	p16.1	-	-	-	-	-0.301	focal	-0.301	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.387	1.529	-0.387	1.529
PKNOX1	-	protein_coding	21	q22.3	-	-	-	-	-0.081	focal	-0.081	-	975	11.998	-1.837	-	-	-	-	-	-	-	-	-	-	-	-	-0.102	1.864	-0.102	1.864
