Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
KLKP1	-	pseudogene	19	q13.33	-	-	-	-	0.025	largescale	0.025	-	7	0.064	-	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
RNU7-80P	-	snRNA	1	p31.3	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.214	0.009	2.214
FAM90A12P	-	pseudogene	8	p23.1	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
ZNF69	-	protein_coding	19	p13.2	-	-	-	-	0.025	largescale	0.025	-	1306	7.849	0.376	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
FAM227B	-	protein_coding	15	q21.2	-	-	-	-	0.021	largescale	0.021	-	1622	4.744	0.949	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.250	0.032	2.250
RN7SL570P	-	misc_RNA	9	q21.12	-	-	-	-	0.023	largescale	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.035	2.254	0.035	2.254
ZNF66	-	protein_coding	19	p12	-	-	-	-	0.025	largescale	0.025	-	186	1.013	-0.568	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
PRORY	-	protein_coding	Y	q11.223	-	-	-	-	0.043	largescale	0.043	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
TRBV6-4	-	TR_V_gene	7	q34	-	-	-	-	0.427	largescale	0.427	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.613	3.366	0.613	3.366
DNAL1	-	protein_coding	14	q24.3	-	-	-	-	-0.464	largescale	-0.464	-	3354	20.281	0.333	-	-	-	-	-	-	-	-	-	-	-	-	-0.794	1.269	-0.794	1.269
MIR205HG	-	lincRNA	1	q32.2	-	-	-	-	0.006	largescale	0.006	-	18	0.088	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.214	0.009	2.214
APOC1P1	-	pseudogene	19	q13.32	-	-	-	-	0.025	largescale	0.025	-	18	0.338	-1.467	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
MIR4752	-	miRNA	19	q13.42	-	-	-	-	0.025	largescale	0.025	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
RNU6-1196P	-	snRNA	4	q31.3	-	-	-	-	-0.018	largescale	-0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	2.158	-0.028	2.158
IGKV2-4	-	IG_V_pseudogene	2	p11.2	-	-	-	-	0.005	largescale	0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
NPAP1P2	-	pseudogene	10	q22.3	-	-	-	-	-0.579	largescale	-0.579	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.025	1.081	-1.025	1.081
CYP2W1	Q8TAV3	protein_coding	7	p22.3	-	-	-	-	0.432	largescale	0.432	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.620	3.382	0.620	3.382
NPAP1P4	-	pseudogene	9	q21.31	-	-	-	-	0.023	largescale	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.035	2.254	0.035	2.254
NPAP1P6	-	pseudogene	9	q21.31	-	-	-	-	0.023	largescale	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.035	2.254	0.035	2.254
TGM5	O43548	protein_coding	15	q15.2	-	-	-	-	0.021	largescale	0.021	-	394	1.936	1.414	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.250	0.032	2.250
OR8I4P	-	pseudogene	11	q12.1	-	-	-	-	-0.003	largescale	-0.003	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.005	2.193	-0.005	2.193
TGM6	O95932	protein_coding	20	p13	-	-	-	-	0.123	focal	0.123	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.185	2.501	0.185	2.501
SUCLA2P3	-	pseudogene	2	p23.3	-	-	-	-	0.005	largescale	0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
ADM5	-	protein_coding	19	q13.33	-	-	-	-	0.025	largescale	0.025	-	9	0.092	0.396	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
ADM2	-	protein_coding	22	q13.33	-	-	-	-	0.028	largescale	0.028	-	186	0.766	1.325	-	-	-	-	-	-	-	-	-	-	-	-	0.043	2.266	0.043	2.266
CETP	P11597	protein_coding	16	q13	-	-	-	-	0.020	largescale	0.02	-	122	1.031	-1.160	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.247	0.031	2.247
IGHD5OR15-5B	-	IG_D_gene	15	q11.2	-	-	-	-	0.021	largescale	0.021	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.250	0.032	2.250
OCM2	-	protein_coding	7	q21.3	-	-	-	-	0.427	largescale	0.427	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.613	3.366	0.613	3.366
OR6C73P	-	pseudogene	12	q13.2	-	-	-	-	0.000	largescale	0.0	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.200	0.000	2.200
RNU2-46P	-	snRNA	9	q22.32	-	-	-	-	0.023	largescale	0.023	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.035	2.254	0.035	2.254
MIPOL1	-	protein_coding	14	q13.3,q21.1	-	-	-	-	-0.464	largescale	-0.464	-	511	0.496	-0.202	-	-	-	-	-	-	-	-	-	-	-	-	-0.794	1.269	-0.794	1.269
ACTG1P11	-	pseudogene	Y	q11.222	-	-	-	-	0.043	largescale	0.043	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
RN7SL339P	-	misc_RNA	5	q35.1	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
ACTG1P10	-	pseudogene	X	p11.22	-	-	-	-	-0.017	largescale	-0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	2.160	-0.026	2.160
KHDC1P1	-	pseudogene	6	q13	-	-	-	-	0.009	largescale	0.009	-	1	0.035	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.221	0.014	2.221
DHODH	Q02127	protein_coding	16	q22.2	-	-	-	-	0.020	largescale	0.02	-	1308	5.343	0.699	-	-	-	-	-	-	-	-	-	-	-	-	0.031	2.247	0.031	2.247
TMEM245	-	protein_coding	9	q31.3	-	-	-	-	0.023	largescale	0.023	-	22271	41.363	-0.096	-	-	-	-	-	-	-	-	-	-	-	-	0.035	2.254	0.035	2.254
NCAPH	-	protein_coding	2	q11.2	-	-	-	-	0.005	largescale	0.005	-	1924	10.339	-0.467	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
NCAPG	-	protein_coding	4	p15.31	-	-	-	-	-0.018	largescale	-0.018	-	4677	16.741	-0.255	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	2.158	-0.028	2.158
RNU6-907P	-	snRNA	4	q22.1	-	-	-	-	-0.018	largescale	-0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	2.158	-0.028	2.158
SPANXN5	-	protein_coding	X	p11.22	-	-	-	-	-0.017	largescale	-0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	2.160	-0.026	2.160
TRBV6-1	-	TR_V_gene	7	q34	-	-	-	-	0.427	largescale	0.427	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.613	3.366	0.613	3.366
CIAO1	-	protein_coding	2	q11.2	-	-	-	-	0.005	largescale	0.005	-	17139	74.893	0.413	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
RNU1-138P	-	snRNA	4	q26	-	-	-	-	-0.018	largescale	-0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	2.158	-0.028	2.158
MRPS11P1	-	pseudogene	20	p11.23	-	-	-	-	0.132	largescale	0.132	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.198	2.524	0.198	2.524
IGKV3-34	-	IG_V_pseudogene	2	p11.2	-	-	-	-	0.005	largescale	0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
IGKV3-31	-	IG_V_pseudogene	2	p11.2	-	-	-	-	0.005	largescale	0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
URB1-AS1	-	protein_coding	21	q22.11	-	-	-	-	0.416	largescale	0.416	-	468	10.102	0.815	-	-	-	-	-	-	-	-	-	-	-	-	0.599	3.331	0.599	3.331
NONO	-	protein_coding	X	q13.1	-	yes	-	-	-0.017	largescale	-0.017	-	38724	128.311	-0.379	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	2.160	-0.026	2.160
SPANXN2	-	protein_coding	X	q27.3	-	-	-	-	-0.017	largescale	-0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	2.160	-0.026	2.160
RNU6-992P	-	snRNA	21	q22.12	-	-	-	-	0.416	largescale	0.416	-	2	0.326	-	-	-	-	-	-	-	-	-	-	-	-	-	0.599	3.331	0.599	3.331
DNAJC5B	-	protein_coding	8	q13.1	-	-	-	-	0.017	largescale	0.017	-	106	0.638	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
RN7SL163P	-	misc_RNA	21	q21.1	-	-	-	-	0.416	largescale	0.416	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.599	3.331	0.599	3.331
TRPM8	Q7Z2W7	protein_coding	2	q37.1	-	-	-	-	0.005	largescale	0.005	-	2231	4.973	0.341	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
TRPM4	Q8TD43	protein_coding	19	q13.33	-	-	-	-	0.025	largescale	0.025	-	223	0.595	-0.415	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
RNU6-1138P	-	snRNA	14	q11.2	-	-	-	-	0.022	focal	0.022	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.034	2.252	0.034	2.252
TRPM6	Q9BX84	protein_coding	9	q21.13	-	-	-	-	0.023	largescale	0.023	-	251	0.476	-0.377	-	-	-	-	-	-	-	-	-	-	-	-	0.035	2.254	0.035	2.254
TRPM7	Q96QT4	protein_coding	15	q21.2	-	-	-	-	0.021	largescale	0.021	-	13564	25.975	1.507	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.250	0.032	2.250
TRPM1	Q7Z4N2	protein_coding	15	q13.3	-	-	-	-	0.021	largescale	0.021	-	18	0.043	-	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.250	0.032	2.250
TRPM2	O94759	protein_coding	21	q22.3	-	-	-	-	0.416	largescale	0.416	-	342	0.898	-0.027	-	-	-	-	-	-	-	-	-	-	-	-	0.599	3.331	0.599	3.331
TRPM3	Q9HCF6	protein_coding	9	q21.13,q21.12	-	-	-	-	0.023	largescale	0.023	-	584	0.738	-0.229	-	-	-	-	-	-	-	-	-	-	-	-	0.035	2.254	0.035	2.254
SULT1C3	-	protein_coding	2	q12.3	-	-	-	-	0.005	largescale	0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
SULT1C2	-	protein_coding	2	q12.3	-	-	-	-	0.005	largescale	0.005	-	293	0.614	-0.095	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
METRN	-	protein_coding	16	p13.3	-	-	-	-	0.025	largescale	0.025	-	3612	17.233	0.396	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
RN7SL767P	-	misc_RNA	3	q13.2	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
DNAJC5G	-	protein_coding	2	p23.3	-	-	-	-	0.005	largescale	0.005	-	43	0.322	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
FAN1	-	protein_coding	15	q13.3,q13.2	-	-	-	-	0.021	largescale	0.021	-	7556	21.488	-0.122	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.250	0.032	2.250
PSPC1P2	-	pseudogene	13	q12.12	-	-	-	-	-0.581	focal	-0.581	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.029	1.078	-1.029	1.078
EPN3	-	protein_coding	17	q21.33	-	-	-	-	0.030	largescale	0.03	-	27	0.102	-	-	-	-	-	-	-	-	-	-	-	-	-	0.046	2.271	0.046	2.271
PSPC1P1	-	pseudogene	13	q12.11	-	-	-	-	0.028	focal	0.028	-	102	2.702	-	-	-	-	-	-	-	-	-	-	-	-	-	0.043	2.266	0.043	2.266
OR13Z2P	-	pseudogene	1	q21.1	-	-	-	-	0.006	largescale	0.006	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.214	0.009	2.214
EPN2	-	protein_coding	17	p11.2	-	-	-	-	0.030	largescale	0.03	-	13903	24.877	-0.834	-	-	-	-	-	-	-	-	-	-	-	-	0.046	2.271	0.046	2.271
RNU7-11P	-	snRNA	4	p14	-	-	-	-	-0.018	largescale	-0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	2.158	-0.028	2.158
RNU6-1038P	-	snRNA	18	q11.2	-	-	-	-	0.012	largescale	0.012	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.018	2.228	0.018	2.228
RPS20P31	-	pseudogene	12	q24.23	-	-	-	-	0.000	largescale	0.0	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.200	0.000	2.200
ERBIN	-	protein_coding	5	q12.3	-	-	-	-	0.016	largescale	0.016	-	72051	124.230	0.739	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
RN7SL204P	-	misc_RNA	2	q37.2	-	-	-	-	0.005	largescale	0.005	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
RNU6-1189P	-	snRNA	X	p11.23	-	-	-	-	-0.017	largescale	-0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	2.160	-0.026	2.160
TFDP3	-	protein_coding	X	q26.2	-	-	-	-	-0.017	largescale	-0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	2.160	-0.026	2.160
TFDP2	-	protein_coding	3	q23	-	-	-	-	0.017	largescale	0.017	-	4710	6.975	0.129	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
TFDP1	-	protein_coding	13	q34	-	-	-	-	0.017	focal	0.017	-	18980	88.750	0.695	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
RPS20P35	-	pseudogene	17	q12	-	-	-	-	0.030	largescale	0.03	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.046	2.271	0.046	2.271
RPL7P44	-	pseudogene	13	q22.3	-	-	-	-	-0.596	largescale	-0.596	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.061	1.055	-1.061	1.055
SLX1B	-	protein_coding	16	p11.2	-	-	-	-	0.025	largescale	0.025	-	2	0.014	-	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
MIS18A	-	protein_coding	21	q22.11	-	-	-	-	0.416	largescale	0.416	-	2456	25.108	1.131	-	-	-	-	-	-	-	-	-	-	-	-	0.599	3.331	0.599	3.331
OR5AC2	Q9NZP5	protein_coding	3	q11.2	-	-	-	-	0.017	largescale	0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
BCAS4	-	protein_coding	20	q13.13	-	-	-	-	0.132	largescale	0.132	-	366	3.094	0.577	-	-	-	-	-	-	-	-	-	-	-	-	0.198	2.524	0.198	2.524
EIF3G	-	protein_coding	19	p13.2	-	-	-	-	0.025	largescale	0.025	-	7673	37.564	-0.643	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
BCAS2	-	protein_coding	1	p13.2	-	-	-	-	0.006	largescale	0.006	-	12804	173.622	0.811	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.214	0.009	2.214
BCAS3	-	protein_coding	17	q23.2	-	-	-	-	0.030	largescale	0.03	-	2720	3.398	-0.355	-	-	-	-	-	-	-	-	-	-	-	-	0.046	2.271	0.046	2.271
BCAS1	-	protein_coding	20	q13.2	-	-	-	-	0.132	largescale	0.132	-	82827	161.674	0.822	-	-	-	-	-	-	-	-	-	-	-	-	0.198	2.524	0.198	2.524
LINC00508	-	lincRNA	12	q24.32	-	-	-	-	0.000	largescale	0.0	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.200	0.000	2.200
PABPC1L	-	protein_coding	20	q13.12	-	-	-	-	0.132	largescale	0.132	-	2969	10.493	0.506	-	-	-	-	-	-	-	-	-	-	-	-	0.198	2.524	0.198	2.524
CD81	-	protein_coding	11	p15.5	-	-	-	-	-0.003	largescale	-0.003	-	29554	70.405	-0.631	-	-	-	-	-	-	-	-	-	-	-	-	-0.005	2.193	-0.005	2.193
CD80	P33681	protein_coding	3	q13.33	yes	-	-	-	0.017	largescale	0.017	-	120	0.660	-	-	-	-	-	-	-	-	-	-	-	-	GALIXIMAB	0.026	2.240	0.026	2.240
CD83	-	protein_coding	6	p23	-	-	-	-	0.024	largescale	0.024	-	4749	33.853	1.594	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.257	0.037	2.257
CD82	-	protein_coding	11	p11.2	-	-	-	-	-0.003	largescale	-0.003	-	2546	11.062	-0.057	-	-	-	-	-	-	-	-	-	-	-	-	-0.005	2.193	-0.005	2.193
LINC00500	-	lincRNA	4	q28.3	-	-	-	-	-0.018	largescale	-0.018	-	21	0.686	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	2.158	-0.028	2.158
CD84	-	protein_coding	1	q23.3	-	-	-	-	0.006	largescale	0.006	-	2309	4.395	-0.473	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.214	0.009	2.214
LINC00502	-	lincRNA	10	q23.31	-	-	-	-	-0.579	largescale	-0.579	-	8	0.317	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.025	1.081	-1.025	1.081
CD86	P42081	protein_coding	3	q13.33	-	-	-	-	0.017	largescale	0.017	-	2664	13.681	-0.242	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
SLC8A1	P32418	protein_coding	2	p22.1	-	-	-	-	0.005	largescale	0.005	-	8682	21.637	0.720	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
FGFBP3	-	protein_coding	10	q23.32	-	-	-	-	-0.579	largescale	-0.579	-	1077	7.454	-0.400	-	-	-	-	-	-	-	-	-	-	-	-	-1.025	1.081	-1.025	1.081
SLC8A3	-	protein_coding	14	q24.2	-	-	-	-	-0.464	largescale	-0.464	-	4991	10.411	0.754	-	-	-	-	-	-	-	-	-	-	-	-	-0.794	1.269	-0.794	1.269
SLC8A2	-	protein_coding	19	q13.32	-	-	-	-	0.025	largescale	0.025	-	366	1.162	0.557	-	-	-	-	-	-	-	-	-	-	-	-	0.038	2.259	0.038	2.259
RNU6-1260P	-	snRNA	9	p22.3	-	-	-	-	0.026	largescale	0.026	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.262	0.040	2.262
ZBED1	-	protein_coding	X	p22.33	-	-	-	-	-0.017	largescale	-0.017	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	2.160	-0.026	2.160
NANOGNB	-	protein_coding	12	p13.31	-	-	-	-	0.000	largescale	0.0	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000	2.200	0.000	2.200
ZBED3	-	protein_coding	5	q13.3	-	-	-	-	0.016	largescale	0.016	-	5794	15.667	0.717	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
BNIP3L	-	protein_coding	8	p21.2	-	-	-	-	0.017	largescale	0.017	-	86248	352.729	1.247	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
RNU6-34P	-	snRNA	4	q22.3	-	-	-	-	-0.018	largescale	-0.018	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	2.158	-0.028	2.158
ZBED6	-	protein_coding	1	q32.1	-	-	-	-	0.006	largescale	0.006	-	1580	6.548	0.486	-	-	-	-	-	-	-	-	-	-	-	-	0.009	2.214	0.009	2.214
ZBED8	-	protein_coding	5	q33.3	-	-	-	-	0.016	largescale	0.016	-	4103	24.708	0.469	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
ZBED9	-	protein_coding	6	p22.1	-	-	-	-	0.024	largescale	0.024	-	877	2.652	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.257	0.037	2.257
MIR589	-	miRNA	7	p22.1	-	-	-	-	0.432	largescale	0.432	-	4	0.712	-	-	-	-	-	-	-	-	-	-	-	-	-	0.620	3.382	0.620	3.382
MIR588	-	miRNA	6	q22.32	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.221	0.014	2.221
CD8A	-	protein_coding	2	p11.2	-	-	-	-	0.005	largescale	0.005	-	237	1.148	-0.722	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
MIR582	-	miRNA	5	q12.1	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
MIR581	-	miRNA	5	q11.2	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
MIR580	-	miRNA	5	p13.2	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
MIR587	-	miRNA	6	q21	-	-	-	-	0.009	largescale	0.009	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.221	0.014	2.221
MIR586	-	miRNA	6	p21.1	-	-	-	-	0.024	largescale	0.024	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.257	0.037	2.257
MIR585	-	miRNA	5	q35.1	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
MIR584	-	miRNA	5	q32	-	-	-	-	0.016	largescale	0.016	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
GALNT16	-	protein_coding	14	q24.1	-	-	-	-	-0.464	largescale	-0.464	-	2574	5.506	0.402	-	-	-	-	-	-	-	-	-	-	-	-	-0.794	1.269	-0.794	1.269
PORCN	-	protein_coding	X	p11.23	-	-	-	-	-0.017	largescale	-0.017	-	770	4.496	-1.363	-	-	-	-	-	-	-	-	-	-	-	-	-0.026	2.160	-0.026	2.160
GALNT14	-	protein_coding	2	p23.1	-	-	-	-	0.005	largescale	0.005	-	412	1.589	0.380	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
GALNT15	-	protein_coding	3	p25.1	-	-	-	-	0.017	largescale	0.017	-	26364	81.816	1.040	-	-	-	-	-	-	-	-	-	-	-	-	0.026	2.240	0.026	2.240
GALNT12	-	protein_coding	9	q22.33	-	-	-	-	0.023	largescale	0.023	-	795	4.959	0.732	-	-	-	-	-	-	-	-	-	-	-	-	0.035	2.254	0.035	2.254
GALNT13	-	protein_coding	2	q23.3,q24.1	-	-	-	-	0.005	largescale	0.005	-	9387	25.360	0.085	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
GALNT10	-	protein_coding	5	q33.2	-	-	-	-	0.016	largescale	0.016	-	16167	27.129	0.528	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
GALNT11	-	protein_coding	7	q36.1	-	-	-	-	0.424	focal	0.424	-	12471	26.492	0.717	-	-	-	-	-	-	-	-	-	-	-	-	0.609	3.356	0.609	3.356
RPL34-AS1	-	lincRNA	4	q25	-	-	-	-	-0.018	largescale	-0.018	-	173	0.667	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.028	2.158	-0.028	2.158
RNU1-97P	-	snRNA	Y	q11.223	-	-	-	-	0.043	largescale	0.043	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	NA	NA	NA	NA
GALNT18	-	protein_coding	11	p15.3	-	-	-	-	-0.003	largescale	-0.003	-	1417	6.882	-0.329	-	-	-	-	-	-	-	-	-	-	-	-	-0.005	2.193	-0.005	2.193
RNU6-1103P	-	snRNA	7	p15.3	-	-	-	-	0.432	largescale	0.432	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.620	3.382	0.620	3.382
HARS2	-	protein_coding	5	q31.3	-	-	-	-	0.016	largescale	0.016	-	4478	23.050	0.632	-	-	-	-	-	-	-	-	-	-	-	-	0.025	2.238	0.025	2.238
PRELID1P2	-	pseudogene	6	p22.2	-	-	-	-	0.024	largescale	0.024	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.037	2.257	0.037	2.257
PRELID1P3	-	pseudogene	10	q21.3	-	-	-	-	-0.579	largescale	-0.579	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-1.025	1.081	-1.025	1.081
PRELID1P1	-	pseudogene	6	q22.32	-	-	-	-	0.009	largescale	0.009	-	10	0.195	-	-	-	-	-	-	-	-	-	-	-	-	-	0.014	2.221	0.014	2.221
PRELID1P4	-	pseudogene	15	q14	-	-	-	-	0.021	largescale	0.021	-	10	0.344	-	-	-	-	-	-	-	-	-	-	-	-	-	0.032	2.250	0.032	2.250
LIMK2	P53671	protein_coding	22	q12.2	-	-	-	-	0.028	largescale	0.028	-	9625	27.478	0.465	-	-	-	-	-	-	-	-	-	-	-	-	0.043	2.266	0.043	2.266
CCDC74B	-	protein_coding	2	q21.1	-	-	-	-	0.005	largescale	0.005	-	565	2.218	1.012	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
CCDC74A	-	protein_coding	2	q21.1	-	-	-	-	0.005	largescale	0.005	-	872	3.605	0.910	-	-	-	-	-	-	-	-	-	-	-	-	0.008	2.212	0.008	2.212
LIMK1	P53667	protein_coding	7	q11.23	-	-	-	-	0.423	largescale	0.423	-	2159	5.510	-0.697	-	-	-	-	-	-	-	-	-	-	-	-	0.608	3.353	0.608	3.353
