Gene	Uniprot	Biotype	Chr	Cytoband	Druggable	Cancer_Gene_Census	Oncogene	Tumor_suppressor	CNV_log2_ratios	CNV_type	CNV_max_abs_log2	SV	RNA_raw_count	RNA_TPM	RNA_z_score	Variant	Variant_Chr_Pos	Actionable	Variant_Impact	DNA_Tumor_VAF	DNA_Tumor_DP	DNA_Normal_VAF	DNA_Normal_DP	RNA_Tumor_VAF	RNA_Tumor_DP	Tier	Drugs	CNV_log2_adj	CNV_copies	CNV_log2_max_adj	CNV_max_copies
KSR2	Q6VAB6	protein_coding	12	q24.22,q24.23	-	-	-	-	0.354	largescale	0.354	-	144	0.198	0.447	-	-	-	-	-	-	-	-	-	-	-	-	0.360	2.966	0.360	2.966
LINC00202-1	-	lincRNA	10	p12.1	-	-	-	-	-0.214	largescale	-0.214	-	74	0.381	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.219	1.985	-0.219	1.985
LINC00202-2	-	lincRNA	10	p12.1	-	-	-	-	-0.214	largescale	-0.214	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.219	1.985	-0.219	1.985
OR6C71P	-	pseudogene	12	q13.2	-	-	-	-	0.354	largescale	0.354	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.360	2.966	0.360	2.966
PYM1	-	protein_coding	12	q13.2	-	-	-	-	0.354	largescale	0.354	-	2755	28.635	1.373	-	-	-	-	-	-	-	-	-	-	-	-	0.360	2.966	0.360	2.966
RNU2-44P	-	snRNA	4	q32.1	-	-	-	-	-0.781	focal	-0.781	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.802	1.325	-0.802	1.325
OR5T1	Q8NG75	protein_coding	11	q12.1	-	-	-	-	0.083	largescale	0.083	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.450	0.085	2.450
PPTC7	-	protein_coding	12	q24.11	-	-	-	-	0.354	largescale	0.354	-	2395	7.925	-0.479	-	-	-	-	-	-	-	-	-	-	-	-	0.360	2.966	0.360	2.966
RNU6-905P	-	snRNA	3	p25.1	-	-	-	-	0.203	largescale	0.203	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.207	2.666	0.207	2.666
SSMEM1	-	protein_coding	7	q32.2	-	-	-	-	0.406	focal	0.406	-	3	0.065	-	-	-	-	-	-	-	-	-	-	-	-	-	0.413	3.076	0.413	3.076
RN7SL587P	-	misc_RNA	14	q24.3	-	-	-	-	0.131	largescale	0.131	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.134	2.534	0.134	2.534
LIN37	-	protein_coding	19	q13.12	-	-	-	-	0.070	largescale	0.07	-	744	6.650	1.904	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.427	0.071	2.427
FKTN	-	protein_coding	9	q31.2	-	-	-	-	0.309	largescale	0.309	-	2860	8.975	-0.622	-	-	-	-	-	-	-	-	-	-	-	-	0.315	2.873	0.315	2.873
RNU6-994P	-	snRNA	20	q13.33	-	-	-	-	0.146	largescale	0.146	-	9	2.044	-	-	-	-	-	-	-	-	-	-	-	-	-	0.149	2.561	0.149	2.561
DNALI1	-	protein_coding	1	p34.3	-	-	-	-	1.071	focal	1.071	-	6676	37.763	0.999	-	-	-	-	-	-	-	-	-	-	-	-	1.086	4.905	1.086	4.905
RNU6-809P	-	snRNA	1	p31.3	-	-	-	-	-0.793	largescale	-0.793	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.815	1.313	-0.815	1.313
AP3D1	-	protein_coding	19	p13.3	-	-	-	-	0.070	largescale	0.07	-	5197	15.200	-0.182	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.427	0.071	2.427
RN7SL860P	-	misc_RNA	19	p12	-	-	-	-	0.070	largescale	0.07	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.427	0.071	2.427
SULT1A4	-	protein_coding	16	p11.2	-	-	-	-	-0.180	largescale	-0.18	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.184	2.034	-0.184	2.034
SULT1A1	P50225	protein_coding	16	p11.2	-	-	-	-	-0.180	largescale	-0.18	-	115	0.340	-1.014	-	-	-	-	-	-	-	-	-	-	-	-	-0.184	2.034	-0.184	2.034
SULT1A3	-	protein_coding	16	p11.2	-	-	-	-	-0.180	largescale	-0.18	-	3	0.016	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.184	2.034	-0.184	2.034
SULT1A2	-	protein_coding	16	p11.2	-	-	-	-	-0.180	largescale	-0.18	-	21	0.233	0.103	-	-	-	-	-	-	-	-	-	-	-	-	-0.184	2.034	-0.184	2.034
NOL9	-	protein_coding	1	p36.31	-	-	-	-	-0.889	focal	-0.889	-	1103	3.812	-0.862	-	-	-	-	-	-	-	-	-	-	-	-	-0.914	1.226	-0.914	1.226
NOL8	-	protein_coding	9	q22.31	-	-	-	-	0.309	largescale	0.309	-	3898	12.196	0.057	-	-	-	-	-	-	-	-	-	-	-	-	0.315	2.873	0.315	2.873
CHTF18	-	protein_coding	16	p13.3	-	-	-	-	-0.882	focal	-0.882	-	1308	5.573	0.579	-	-	-	-	-	-	-	-	-	-	-	-	-0.907	1.232	-0.907	1.232
NOL4	-	protein_coding	18	q12.1	-	-	-	-	0.091	focal	0.091	-	3054	13.536	0.585	-	-	-	-	-	-	-	-	-	-	-	-	0.093	2.463	0.093	2.463
NOL7	-	protein_coding	6	p23	-	-	-	-	-0.739	focal	-0.739	-	2169	29.314	-0.752	-	-	-	-	-	-	-	-	-	-	-	-	-0.759	1.365	-0.759	1.365
NOL6	-	protein_coding	9	p13.3	-	-	-	-	-0.825	focal	-0.825	-	2077	8.828	-0.078	-	-	-	-	-	-	-	-	-	-	-	-	-0.848	1.283	-0.848	1.283
OLIG2	-	protein_coding	21	q22.11	-	yes	-	-	0.118	largescale	0.118	-	10520	79.105	0.257	-	-	-	-	-	-	-	-	-	-	-	-	0.120	2.511	0.120	2.511
OLIG3	-	protein_coding	6	q23.3	-	-	-	-	-0.727	largescale	-0.727	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.746	1.377	-0.746	1.377
NOL3	-	protein_coding	16	q22.1	-	-	-	-	-0.180	largescale	-0.18	-	570	4.794	-0.356	-	-	-	-	-	-	-	-	-	-	-	-	-0.184	2.034	-0.184	2.034
OLIG1	-	protein_coding	21	q22.11	-	-	-	-	0.118	largescale	0.118	-	8413	93.128	-0.347	-	-	-	-	-	-	-	-	-	-	-	-	0.120	2.511	0.120	2.511
ERHP2	-	pseudogene	6	p12.1	-	-	-	-	0.115	focal	0.115	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.117	2.506	0.117	2.506
FAM156B	-	protein_coding	X	p11.22	-	-	-	-	0.123	largescale	0.123	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.125	1.260	0.125	1.260
FAM156A	-	protein_coding	X	p11.22	-	-	-	-	0.123	largescale	0.123	-	41	0.194	0.452	-	-	-	-	-	-	-	-	-	-	-	-	0.125	1.260	0.125	1.260
RNU6-315P	-	snRNA	3	q26.2	-	-	-	-	-0.623	focal	-0.623	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.639	1.483	-0.639	1.483
ERHP1	-	pseudogene	7	q34	-	-	-	-	0.403	focal	0.403	-	2	0.163	-	-	-	-	-	-	-	-	-	-	-	-	-	0.410	3.070	0.410	3.070
CLPTM1	-	protein_coding	19	q13.32	-	-	-	-	0.073	focal	0.073	-	5101	24.588	0.212	-	-	-	-	-	-	-	-	-	-	-	-	0.074	2.432	0.074	2.432
CDC45	-	protein_coding	22	q11.21	-	-	-	-	0.039	focal	0.039	-	2839	25.143	1.379	-	-	-	-	-	-	-	-	-	-	-	-	0.040	2.375	0.040	2.375
CDC40	-	protein_coding	6	q21	-	-	-	-	-0.687	largescale	-0.687	-	1660	7.033	-1.351	-	-	-	-	-	-	-	-	-	-	-	-	-0.705	1.417	-0.705	1.417
CDC42	P60953	protein_coding	1	p36.12	-	-	-	-	1.027	focal	1.027	-	123248	895.248	2.733	-	-	-	-	-	-	-	-	-	-	-	-	1.042	4.756	1.042	4.756
RNU7-6P	-	snRNA	20	q13.2	-	-	-	-	0.146	largescale	0.146	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.149	2.561	0.149	2.561
LINC00690	-	lincRNA	3	p24.3	-	-	-	-	0.203	largescale	0.203	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.207	2.666	0.207	2.666
RTN3P1	-	pseudogene	4	q31.21	-	-	-	-	-0.819	focal	-0.819	-	5	0.177	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.842	1.289	-0.842	1.289
SRD5A3-AS1	-	processed_transcript	4	q12	-	-	-	-	0.073	largescale	0.073	-	42	0.283	-0.093	-	-	-	-	-	-	-	-	-	-	-	-	0.074	2.432	0.074	2.432
DPYD	Q12882	protein_coding	1	p21.3	-	-	-	-	1.431	focal	1.431	-	8566	32.933	0.563	-	-	-	-	-	-	-	-	-	-	-	-	1.449	6.309	1.449	6.309
DPYS	-	protein_coding	8	q22.3	-	-	-	-	0.121	largescale	0.121	-	118	0.779	-	-	-	-	-	-	-	-	-	-	-	-	-	0.123	2.516	0.123	2.516
YLPM1	-	protein_coding	14	q24.3	-	-	-	-	0.131	largescale	0.131	-	3703	8.683	-0.491	-	-	-	-	-	-	-	-	-	-	-	-	0.134	2.534	0.134	2.534
RNU6-1262P	-	snRNA	16	q22.1	-	-	-	-	-0.180	largescale	-0.18	-	5	1.313	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.184	2.034	-0.184	2.034
GFAP	-	protein_coding	17	q21.31	-	-	-	-	0.093	largescale	0.093	-	135221	560.022	-0.833	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
STEAP1B	-	protein_coding	7	p15.3	-	-	-	-	0.449	largescale	0.449	-	13	0.141	-1.845	-	-	-	-	-	-	-	-	-	-	-	-	0.457	3.171	0.457	3.171
LINC00696	-	protein_coding	3	p21.2	-	-	-	-	0.203	largescale	0.203	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.207	2.666	0.207	2.666
RN7SL652P	-	misc_RNA	11	p11.2	-	-	-	-	0.083	largescale	0.083	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.450	0.085	2.450
CT47A7	-	protein_coding	X	q24	-	-	-	-	0.122	largescale	0.122	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
CT47A6	-	protein_coding	X	q24	-	-	-	-	0.122	largescale	0.122	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
CT47A5	-	protein_coding	X	q24	-	-	-	-	0.122	largescale	0.122	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
CT47A4	-	protein_coding	X	q24	-	-	-	-	0.122	largescale	0.122	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
CT47A3	-	protein_coding	X	q24	-	-	-	-	0.122	largescale	0.122	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
CT47A2	-	protein_coding	X	q24	-	-	-	-	0.122	largescale	0.122	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
CT47A1	-	protein_coding	X	q24	-	-	-	-	0.122	largescale	0.122	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
RNU105B	-	snoRNA	20	p12.3	-	-	-	-	0.238	focal	0.238	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.242	2.733	0.242	2.733
CT47A9	-	protein_coding	X	q24	-	-	-	-	0.122	largescale	0.122	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
CT47A8	-	protein_coding	X	q24	-	-	-	-	0.122	largescale	0.122	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
RNU6-1105P	-	snRNA	3	q27.3	-	-	-	-	0.211	focal	0.211	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.215	2.681	0.215	2.681
DMRTC1B	-	protein_coding	X	q13.2	-	-	-	-	0.122	largescale	0.122	-	12	0.158	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
MED14OS	-	antisense	X	p11.4	-	-	-	-	0.134	focal	0.134	-	681	19.136	1.993	-	-	-	-	-	-	-	-	-	-	-	-	0.137	1.270	0.137	1.270
BRK1	-	protein_coding	3	p25.3	-	-	-	-	0.203	largescale	0.203	-	69787	1426.608	1.986	-	-	-	-	-	-	-	-	-	-	-	-	0.207	2.666	0.207	2.666
RNU4ATAC17P	-	snRNA	3	p26.1	-	-	-	-	0.203	largescale	0.203	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.207	2.666	0.207	2.666
LPCAT2BP	-	pseudogene	1	p22.1	-	-	-	-	1.431	focal	1.431	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	1.449	6.309	1.449	6.309
RNU6-204P	-	snRNA	4	p16.3	-	-	-	-	0.073	largescale	0.073	-	2	0.471	-	-	-	-	-	-	-	-	-	-	-	-	-	0.074	2.432	0.074	2.432
PRL	-	protein_coding	6	p22.3	-	-	-	-	0.209	focal	0.209	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.213	2.677	0.213	2.677
PPIAP10	-	pseudogene	20	q13.2	-	-	-	-	0.146	largescale	0.146	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.149	2.561	0.149	2.561
PRY	-	protein_coding	Y	q11.223	-	-	-	-	-4.588	focal	-4.588	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-5.505	0.025	-5.505	0.025
PRX	-	protein_coding	19	q13.2	-	-	-	-	0.070	largescale	0.07	-	89	0.389	-0.595	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.427	0.071	2.427
TYRP1	-	protein_coding	9	p23	-	-	-	-	-0.931	focal	-0.931	-	2	0.013	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.958	1.189	-0.958	1.189
C17orf105	-	protein_coding	17	q21.31	-	-	-	-	0.093	largescale	0.093	-	6	0.040	-	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
ESX1	-	protein_coding	X	q22.2	-	-	-	-	0.122	largescale	0.122	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
MRPL53P1	-	pseudogene	1	p13.2	-	-	-	-	0.667	focal	0.667	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.678	3.695	0.678	3.695
HSD3B7	-	protein_coding	16	p11.2	-	-	-	-	-0.180	largescale	-0.18	-	140	1.409	-1.355	-	-	-	-	-	-	-	-	-	-	-	-	-0.184	2.034	-0.184	2.034
HSD3B1	P14060	protein_coding	1	p12	-	-	-	-	0.130	largescale	0.13	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.133	2.532	0.133	2.532
HSD3B2	P26439	protein_coding	1	p12	-	-	-	-	0.130	largescale	0.13	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.133	2.532	0.133	2.532
OR5BR1P	-	pseudogene	11	q12.1	-	-	-	-	0.083	largescale	0.083	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.450	0.085	2.450
CD300C	-	protein_coding	17	q25.1	-	-	-	-	0.093	largescale	0.093	-	31	0.515	-1.487	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
CD300A	-	protein_coding	17	q25.1	-	-	-	-	0.093	largescale	0.093	-	1281	12.030	-0.169	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
ERVMER34-1	-	protein_coding	4	q12	-	-	-	-	0.073	largescale	0.073	-	40	0.247	-0.092	-	-	-	-	-	-	-	-	-	-	-	-	0.074	2.432	0.074	2.432
CD300E	-	protein_coding	17	q25.1	-	-	-	-	0.093	largescale	0.093	-	10	0.067	-	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
RNU6-624P	-	snRNA	2	q36.3	-	-	-	-	-0.429	focal	-0.429	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.439	1.704	-0.439	1.704
RCCD1	-	protein_coding	15	q26.1	-	-	-	-	0.116	largescale	0.116	-	462	2.346	-0.903	-	-	-	-	-	-	-	-	-	-	-	-	0.118	2.507	0.118	2.507
MIR611	-	miRNA	11	q12.2	-	-	-	-	0.083	largescale	0.083	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.450	0.085	2.450
FAM215B	-	sense_intronic	17	q21.31	-	-	-	-	0.093	largescale	0.093	-	4	0.046	-	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
LBHD1	-	protein_coding	11	q12.3	-	-	-	-	0.083	largescale	0.083	-	2844	19.623	1.736	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.450	0.085	2.450
TBR1	-	protein_coding	2	q24.2	-	-	-	-	-0.119	largescale	-0.119	-	22	0.058	-0.141	-	-	-	-	-	-	-	-	-	-	-	-	-0.122	2.123	-0.122	2.123
RNU4-79P	-	snRNA	4	q32.1	-	-	-	-	-0.813	focal	-0.813	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.835	1.295	-0.835	1.295
PLCH2	O75038	protein_coding	1	p36.32	-	-	-	-	-0.889	focal	-0.889	-	26	0.061	-1.131	-	-	-	-	-	-	-	-	-	-	-	-	-0.914	1.226	-0.914	1.226
PLCH1	Q4KWH8	protein_coding	3	q25.31	-	-	-	-	-0.641	largescale	-0.641	-	81	0.285	-0.894	-	-	-	-	-	-	-	-	-	-	-	-	-0.658	1.464	-0.658	1.464
VEZF1	-	protein_coding	17	q22	-	-	-	-	0.093	largescale	0.093	-	12592	64.628	0.640	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
MIR618	-	miRNA	12	q21.31	-	-	-	-	0.354	largescale	0.354	-	1	0.257	-	-	-	-	-	-	-	-	-	-	-	-	-	0.360	2.966	0.360	2.966
NUDT8	-	protein_coding	11	q13.2	-	-	-	-	0.083	largescale	0.083	-	167	2.854	0.072	-	-	-	-	-	-	-	-	-	-	-	-	0.085	2.450	0.085	2.450
NUDT9	Q9BW91	protein_coding	4	q22.1	-	-	-	-	-0.801	largescale	-0.801	-	1249	9.887	-1.971	-	-	-	-	-	-	-	-	-	-	-	-	-0.823	1.306	-0.823	1.306
DLD	P09622	protein_coding	7	q31.1	-	-	-	-	0.928	focal	0.928	-	13313	63.325	0.813	-	-	-	-	-	-	-	-	-	-	-	-	0.942	4.438	0.942	4.438
NUDT1	-	protein_coding	7	p22.3	-	-	-	-	0.331	focal	0.331	-	5247	65.929	1.740	-	-	-	-	-	-	-	-	-	-	-	-	0.337	2.918	0.337	2.918
NUDT2	-	protein_coding	9	p13.3	-	-	-	-	-0.825	focal	-0.825	-	4788	112.473	1.383	-	-	-	-	-	-	-	-	-	-	-	-	-0.848	1.283	-0.848	1.283
NUDT3	-	protein_coding	6	p21.31	-	-	-	-	0.086	largescale	0.086	-	10485	26.681	0.700	-	-	-	-	-	-	-	-	-	-	-	-	0.088	2.455	0.088	2.455
NUDT4	-	protein_coding	12	q22	-	-	-	-	0.354	largescale	0.354	-	6639	32.305	-0.199	-	-	-	-	-	-	-	-	-	-	-	-	0.360	2.966	0.360	2.966
NUDT5	-	protein_coding	10	p13	-	-	-	-	-0.214	largescale	-0.214	-	8024	40.702	2.539	-	-	-	-	-	-	-	-	-	-	-	-	-0.219	1.985	-0.219	1.985
NUDT6	-	protein_coding	4	q28.1	-	-	-	-	-0.802	largescale	-0.802	-	538	2.182	-0.896	-	-	-	-	-	-	-	-	-	-	-	-	-0.824	1.305	-0.824	1.305
NUDT7	-	protein_coding	16	q23.1	-	-	-	-	-0.180	largescale	-0.18	-	173	2.903	-0.740	-	-	-	-	-	-	-	-	-	-	-	-	-0.184	2.034	-0.184	2.034
COL16A1	-	protein_coding	1	p35.2	-	-	-	-	1.060	focal	1.06	-	3910	10.524	0.391	-	-	-	-	-	-	-	-	-	-	-	-	1.075	4.867	1.075	4.867
LARS	Q9P2J5	protein_coding	5	q32	-	-	-	-	-0.204	largescale	-0.204	-	10627	32.996	-0.672	-	-	-	-	-	-	-	-	-	-	-	-	-0.208	1.999	-0.208	1.999
OPN1MW2	-	protein_coding	X	q28	-	-	-	-	0.122	largescale	0.122	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.124	1.259	0.124	1.259
MEF2C	-	protein_coding	5	q14.3	-	-	-	-	-0.148	largescale	-0.148	-	1424	3.965	-2.337	-	-	-	-	-	-	-	-	-	-	-	-	-0.151	2.080	-0.151	2.080
MEF2B	-	protein_coding	19	p13.11	-	-	-	-	0.070	largescale	0.07	-	3	0.028	-	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.427	0.071	2.427
MEF2A	-	protein_coding	15	q26.3	-	-	-	-	0.116	largescale	0.116	-	2843	10.193	-1.328	-	-	-	-	-	-	-	-	-	-	-	-	0.118	2.507	0.118	2.507
FETUB	-	protein_coding	3	q27.3	-	-	-	-	0.211	focal	0.211	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.215	2.681	0.215	2.681
MEF2D	-	protein_coding	1	q22	-	-	-	-	0.130	largescale	0.13	-	1309	5.155	-0.656	-	-	-	-	-	-	-	-	-	-	-	-	0.133	2.532	0.133	2.532
LCORL	-	protein_coding	4	p15.31	-	-	-	-	0.073	largescale	0.073	-	5901	18.557	2.421	-	-	-	-	-	-	-	-	-	-	-	-	0.074	2.432	0.074	2.432
EPHX1	-	protein_coding	1	q42.12	-	-	-	-	0.130	largescale	0.13	-	1015	10.217	-0.884	-	-	-	-	-	-	-	-	-	-	-	-	0.133	2.532	0.133	2.532
EPHX2	P34913	protein_coding	8	p21.1,p21.2	-	-	-	-	0.121	largescale	0.121	-	51	0.287	-2.001	-	-	-	-	-	-	-	-	-	-	-	-	0.123	2.516	0.123	2.516
EPHX3	-	protein_coding	19	p13.12	-	-	-	-	0.070	largescale	0.07	-	66	0.818	0.941	-	-	-	-	-	-	-	-	-	-	-	-	0.071	2.427	0.071	2.427
EPHX4	-	protein_coding	1	p22.1	-	-	-	-	1.431	focal	1.431	-	1100	12.317	1.347	A308T	1:92528676	-	MODERATE	25.267	281	0.000	52	20.000	105	5	-	1.449	6.309	1.449	6.309
RPLP2	-	protein_coding	11	p15.5	-	-	-	-	-0.001	focal	-0.001	-	125598	1619.307	1.839	-	-	-	-	-	-	-	-	-	-	-	-	-0.001	2.308	-0.001	2.308
RPLP1	-	protein_coding	15	q23	-	-	-	-	0.116	largescale	0.116	-	346672	2919.478	1.665	-	-	-	-	-	-	-	-	-	-	-	-	0.118	2.507	0.118	2.507
RPLP0	-	protein_coding	12	q24.23	-	-	-	-	0.354	largescale	0.354	-	473180	2980.924	1.485	-	-	-	-	-	-	-	-	-	-	-	-	0.360	2.966	0.360	2.966
CSMD2	-	protein_coding	1	p35.1,p34.3	-	-	-	-	1.071	focal	1.071	-	3558	4.942	0.699	-	-	-	-	-	-	-	-	-	-	-	-	1.086	4.905	1.086	4.905
CSMD3	-	protein_coding	8	q23.3	-	-	-	-	0.121	largescale	0.121	-	1994	2.444	0.550	-	-	-	-	-	-	-	-	-	-	-	-	0.123	2.516	0.123	2.516
CD300LD	-	protein_coding	17	q25.1	-	-	-	-	0.093	largescale	0.093	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
CD300LB	-	protein_coding	17	q25.1	-	-	-	-	0.093	largescale	0.093	-	37	0.343	-	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
CFAP20	-	protein_coding	16	q21	-	-	-	-	-0.180	largescale	-0.18	-	6218	66.102	1.291	-	-	-	-	-	-	-	-	-	-	-	-	-0.184	2.034	-0.184	2.034
RNU6-591P	-	snRNA	X	p11.4	-	-	-	-	1.089	focal	1.089	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	1.105	2.484	1.105	2.484
MIR181A2	-	miRNA	9	q33.3	-	-	-	-	0.309	largescale	0.309	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.315	2.873	0.315	2.873
MIR181A1	-	miRNA	1	q32.1	-	-	-	-	0.130	largescale	0.13	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.133	2.532	0.133	2.532
TRIL	-	processed_transcript	7	p14.3	-	-	-	-	0.449	largescale	0.449	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.457	3.171	0.457	3.171
TRIO	O75962	protein_coding	5	p15.2	-	-	-	-	-0.148	largescale	-0.148	-	8571	12.345	-0.770	-	-	-	-	-	-	-	-	-	-	-	-	-0.151	2.080	-0.151	2.080
RABL2A	-	protein_coding	2	q13,q14.1	-	-	-	-	-0.250	largescale	-0.25	-	1461	6.129	0.208	-	-	-	-	-	-	-	-	-	-	-	-	-0.256	1.935	-0.256	1.935
RABL2B	-	protein_coding	22	q13.33	-	-	-	-	-0.036	focal	-0.036	-	933	4.006	0.436	-	-	-	-	-	-	-	-	-	-	-	-	-0.037	2.252	-0.037	2.252
TCP1	-	protein_coding	6	q25.3	-	-	-	-	-0.727	largescale	-0.727	-	13174	67.368	-0.467	-	-	-	-	-	-	-	-	-	-	-	-	-0.746	1.377	-0.746	1.377
KTN1	-	protein_coding	14	q22.3	-	yes	-	-	0.131	largescale	0.131	-	13316	19.094	-0.354	-	-	-	-	-	-	-	-	-	-	-	-	0.134	2.534	0.134	2.534
MTND2P11	-	pseudogene	9	q31.3	-	-	-	-	0.309	largescale	0.309	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.315	2.873	0.315	2.873
MTND2P12	-	pseudogene	17	p11.2	-	-	-	-	0.093	largescale	0.093	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
MTND2P14	-	pseudogene	3	q13.12	-	-	-	-	-0.641	largescale	-0.641	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.658	1.464	-0.658	1.464
MTND2P15	-	pseudogene	10	q22.1	-	-	-	-	-0.311	focal	-0.311	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.318	1.853	-0.318	1.853
MTND2P16	-	pseudogene	10	p12.31	-	-	-	-	-0.214	largescale	-0.214	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.219	1.985	-0.219	1.985
MTND2P17	-	pseudogene	12	q12	-	-	-	-	1.040	focal	1.04	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	1.055	4.800	1.055	4.800
MTND2P18	-	pseudogene	2	q21.1	-	-	-	-	-0.250	largescale	-0.25	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.256	1.935	-0.256	1.935
MTND2P19	-	pseudogene	2	q22.1	-	-	-	-	-0.119	largescale	-0.119	-	4	0.100	-	-	-	-	-	-	-	-	-	-	-	-	-	-0.122	2.123	-0.122	2.123
RN7SL735P	-	misc_RNA	17	q24.2	-	-	-	-	0.093	largescale	0.093	-	0	0.000	-	-	-	-	-	-	-	-	-	-	-	-	-	0.095	2.467	0.095	2.467
